example_id,rate,method,doc_token_index,relative_position,position_bin,token_id,token_text_repr,token_category,selected_times,n_queries
4,0.3,per_doc_top,856,0.32872503840245776,30-40%,320,' (',punct_or_symbol,35,35
4,0.3,per_doc_top,860,0.3302611367127496,30-40%,701,"'),'",punct_or_symbol,35,35
4,0.3,per_doc_top,866,0.3325652841781874,30-40%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,888,0.34101382488479265,30-40%,13,'.',punct_or_symbol,35,35
4,0.3,per_doc_top,891,0.3421658986175115,30-40%,510,':\n',punct_or_symbol,35,35
4,0.3,per_doc_top,897,0.3444700460829493,30-40%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,917,0.3521505376344086,30-40%,8,')',punct_or_symbol,35,35
4,0.3,per_doc_top,924,0.3548387096774194,30-40%,220,' ',space,35,35
4,0.3,per_doc_top,925,0.35522273425499235,30-40%,16,'1',number,35,35
4,0.3,per_doc_top,928,0.3563748079877112,30-40%,220,' ',space,35,35
4,0.3,per_doc_top,929,0.3567588325652842,30-40%,16,'1',number,35,35
4,0.3,per_doc_top,930,0.35714285714285715,30-40%,17,'2',number,35,35
4,0.3,per_doc_top,931,0.3575268817204301,30-40%,22,'7',number,35,35
4,0.3,per_doc_top,933,0.358294930875576,30-40%,8,')',punct_or_symbol,35,35
4,0.3,per_doc_top,935,0.35906298003072196,30-40%,279,' the',latin_word,35,35
4,0.3,per_doc_top,940,0.36098310291858676,30-40%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,951,0.3652073732718894,30-40%,624,'.\n',punct_or_symbol,35,35
4,0.3,per_doc_top,956,0.3671274961597542,30-40%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,977,0.37519201228878646,30-40%,220,' ',space,35,35
4,0.3,per_doc_top,982,0.3771121351766513,30-40%,701,"'),'",punct_or_symbol,35,35
4,0.3,per_doc_top,987,0.3790322580645161,30-40%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,989,0.37980030721966207,30-40%,264,' a',latin_word,35,35
4,0.3,per_doc_top,993,0.3813364055299539,30-40%,20621,' Lady',latin_word,35,35
4,0.3,per_doc_top,996,0.3824884792626728,30-40%,624,'.\n',punct_or_symbol,35,35
4,0.3,per_doc_top,1003,0.38517665130568357,30-40%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,1021,0.3920890937019969,30-40%,701,"'),'",punct_or_symbol,35,35
4,0.3,per_doc_top,1023,0.39285714285714285,30-40%,279,' the',latin_word,35,35
4,0.3,per_doc_top,1026,0.39400921658986177,30-40%,279,' the',latin_word,35,35
4,0.3,per_doc_top,1033,0.3966973886328725,30-40%,8,')',punct_or_symbol,35,35
4,0.3,per_doc_top,1039,0.3990015360983103,30-40%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,1046,0.40168970814132104,40-50%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,1050,0.4032258064516129,40-50%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,1053,0.4043778801843318,40-50%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,1058,0.4062980030721966,40-50%,13,'.',punct_or_symbol,35,35
4,0.3,per_doc_top,1063,0.40821812596006146,40-50%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,1065,0.40898617511520735,40-50%,572,' was',latin_word,35,35
4,0.3,per_doc_top,1066,0.4093701996927803,40-50%,264,' a',latin_word,35,35
4,0.3,per_doc_top,1068,0.41013824884792627,40-50%,4268,' land',latin_word,35,35
4,0.3,per_doc_top,1070,0.4109062980030722,40-50%,304,' in',latin_word,35,35
4,0.3,per_doc_top,1071,0.4112903225806452,40-50%,279,' the',latin_word,35,35
4,0.3,per_doc_top,1075,0.412826420890937,40-50%,624,'.\n',punct_or_symbol,35,35
4,0.3,per_doc_top,1077,0.41359447004608296,40-50%,25,':',punct_or_symbol,35,35
4,0.3,per_doc_top,1080,0.4147465437788018,40-50%,71530,' Armenia',latin_word,35,35
4,0.3,per_doc_top,1081,0.4151305683563748,40-50%,320,' (',punct_or_symbol,35,35
4,0.3,per_doc_top,1088,0.41781874039938555,40-50%,220,' ',space,35,35
4,0.3,per_doc_top,1093,0.4197388632872504,40-50%,8,')',punct_or_symbol,35,35
4,0.3,per_doc_top,1094,0.4201228878648233,40-50%,572,' was',latin_word,35,35
4,0.3,per_doc_top,1101,0.4228110599078341,40-50%,220,' ',space,35,35
4,0.3,per_doc_top,1113,0.4274193548387097,40-50%,279,' the',latin_word,35,35
4,0.3,per_doc_top,1120,0.43010752688172044,40-50%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,1124,0.43164362519201227,40-50%,323,' and',latin_word,35,35
4,0.3,per_doc_top,1132,0.434715821812596,40-50%,13,'.',punct_or_symbol,35,35
4,0.3,per_doc_top,1143,0.43894009216589863,40-50%,264,' a',latin_word,35,35
4,0.3,per_doc_top,1147,0.44047619047619047,40-50%,279,' the',latin_word,35,35
4,0.3,per_doc_top,1151,0.44201228878648235,40-50%,13,'.',punct_or_symbol,35,35
4,0.3,per_doc_top,1156,0.44393241167434716,40-50%,26,';',punct_or_symbol,35,35
4,0.3,per_doc_top,1168,0.4485407066052227,40-50%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,1177,0.4519969278033794,40-50%,624,'.\n',punct_or_symbol,35,35
4,0.3,per_doc_top,1179,0.45276497695852536,40-50%,25,':',punct_or_symbol,35,35
4,0.3,per_doc_top,1183,0.4543010752688172,40-50%,279,' the',latin_word,35,35
4,0.3,per_doc_top,1184,0.45468509984639016,40-50%,7855,' British',latin_word,35,35
4,0.3,per_doc_top,1185,0.45506912442396313,40-50%,62754,' monarch',latin_word,35,35
4,0.3,per_doc_top,1186,0.4554531490015361,40-50%,25,':',punct_or_symbol,35,35
4,0.3,per_doc_top,1187,0.4558371735791091,40-50%,576,' The',latin_word,35,35
4,0.3,per_doc_top,1189,0.45660522273425497,40-50%,6222,'-S',other_text,35,35
4,0.3,per_doc_top,1193,0.45814132104454686,40-50%,1483,' used',latin_word,35,35
4,0.3,per_doc_top,1195,0.4589093701996928,40-50%,10468,' locations',latin_word,35,35
4,0.3,per_doc_top,1196,0.4592933947772657,40-50%,369,' for',latin_word,35,35
4,0.3,per_doc_top,1197,0.4596774193548387,40-50%,862,' their',latin_word,35,35
4,0.3,per_doc_top,1199,0.46044546850998463,40-50%,804,'ations',latin_word,35,35
4,0.3,per_doc_top,1200,0.4608294930875576,40-50%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,1201,0.4612135176651306,40-50%,2670,' including',latin_word,35,35
4,0.3,per_doc_top,1203,0.4619815668202765,40-50%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,1207,0.46351766513056836,40-50%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,1209,0.4642857142857143,40-50%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,1210,0.4646697388632873,40-50%,323,' and',latin_word,35,35
4,0.3,per_doc_top,1212,0.46543778801843316,40-50%,13,'.',punct_or_symbol,35,35
4,0.3,per_doc_top,1213,0.46582181259600614,40-50%,576,' The',latin_word,35,35
4,0.3,per_doc_top,1219,0.4681259600614439,40-50%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,1244,0.47772657450076805,40-50%,13,'.',punct_or_symbol,35,35
4,0.3,per_doc_top,1249,0.47964669738863286,40-50%,279,' the',latin_word,35,35
4,0.3,per_doc_top,1253,0.48118279569892475,40-50%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,1285,0.4934715821812596,40-50%,13,'.',punct_or_symbol,35,35
4,0.3,per_doc_top,1290,0.49539170506912444,40-50%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,1298,0.49846390168970817,40-50%,26,';',punct_or_symbol,35,35
4,0.3,per_doc_top,1311,0.5034562211981567,50-60%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,1325,0.5088325652841782,50-60%,624,'.\n',punct_or_symbol,35,35
4,0.3,per_doc_top,1327,0.5096006144393241,50-60%,25,':',punct_or_symbol,35,35
4,0.3,per_doc_top,1330,0.510752688172043,50-60%,25,':',punct_or_symbol,35,35
4,0.3,per_doc_top,1332,0.511520737327189,50-60%,279,' the',latin_word,35,35
4,0.3,per_doc_top,1351,0.5188172043010753,50-60%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,1363,0.5234254992319508,50-60%,279,' the',latin_word,35,35
4,0.3,per_doc_top,1366,0.5245775729646698,50-60%,13,'.',punct_or_symbol,35,35
4,0.3,per_doc_top,1368,0.5253456221198156,50-60%,220,' ',space,35,35
4,0.3,per_doc_top,1373,0.5272657450076805,50-60%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,1388,0.533026113671275,50-60%,279,' the',latin_word,35,35
4,0.3,per_doc_top,1390,0.5337941628264209,50-60%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,1400,0.5376344086021505,50-60%,279,' the',latin_word,35,35
4,0.3,per_doc_top,1407,0.5403225806451613,50-60%,572,' was',latin_word,35,35
4,0.3,per_doc_top,1413,0.5426267281105991,50-60%,13,'.',punct_or_symbol,35,35
4,0.3,per_doc_top,1420,0.5453149001536098,50-60%,279,' the',latin_word,35,35
4,0.3,per_doc_top,1423,0.5464669738863287,50-60%,387,' be',latin_word,35,35
4,0.3,per_doc_top,1425,0.5472350230414746,50-60%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,1434,0.5506912442396313,50-60%,279,' the',latin_word,35,35
4,0.3,per_doc_top,1447,0.5556835637480799,50-60%,13,'.',punct_or_symbol,35,35
4,0.3,per_doc_top,1451,0.5572196620583717,50-60%,83500,' Canterbury',latin_word,35,35
4,0.3,per_doc_top,1453,0.5579877112135176,50-60%,279,' the',latin_word,35,35
4,0.3,per_doc_top,1454,0.5583717357910907,50-60%,8606,' traditional',latin_word,35,35
4,0.3,per_doc_top,1455,0.5587557603686636,50-60%,91558,' cleric',latin_word,35,35
4,0.3,per_doc_top,1457,0.5595238095238095,50-60%,279,' the',latin_word,35,35
4,0.3,per_doc_top,1461,0.5610599078341014,50-60%,7873,'.[',punct_or_symbol,35,35
4,0.3,per_doc_top,1462,0.5614439324116743,50-60%,83147,'citation',latin_word,35,35
4,0.3,per_doc_top,1464,0.5622119815668203,50-60%,921,']\n',punct_or_symbol,35,35
4,0.3,per_doc_top,1465,0.5625960061443932,50-60%,7524,'Document',latin_word,35,35
4,0.3,per_doc_top,1466,0.5629800307219662,50-60%,25,':',punct_or_symbol,35,35
4,0.3,per_doc_top,1467,0.5633640552995391,50-60%,46943,' Westminster',latin_word,35,35
4,0.3,per_doc_top,1468,0.5637480798771122,50-60%,64455,' Abbey',latin_word,35,35
4,0.3,per_doc_top,1469,0.5641321044546851,50-60%,25,':',punct_or_symbol,35,35
4,0.3,per_doc_top,1472,0.565284178187404,50-60%,594,"""'s""",other_text,35,35
4,0.3,per_doc_top,1473,0.565668202764977,50-60%,16090,' Chair',latin_word,35,35
4,0.3,per_doc_top,1474,0.5660522273425499,50-60%,320,' (',punct_or_symbol,35,35
4,0.3,per_doc_top,1480,0.5683563748079877,50-60%,701,"'),'",punct_or_symbol,35,35
4,0.3,per_doc_top,1481,0.5687403993855606,50-60%,279,' the',latin_word,35,35
4,0.3,per_doc_top,1491,0.5725806451612904,50-60%,1012,' been',latin_word,35,35
4,0.3,per_doc_top,1494,0.5737327188940092,50-60%,279,' the',latin_word,35,35
4,0.3,per_doc_top,1503,0.5771889400921659,50-60%,279,' the',latin_word,35,35
4,0.3,per_doc_top,1505,0.5779569892473119,50-60%,1195,'ey',latin_word,35,35
4,0.3,per_doc_top,1520,0.5837173579109063,50-60%,13,'.',punct_or_symbol,35,35
4,0.3,per_doc_top,1553,0.5963901689708141,50-60%,701,"'),'",punct_or_symbol,35,35
4,0.3,per_doc_top,1554,0.5967741935483871,50-60%,279,' the',latin_word,35,35
4,0.3,per_doc_top,1571,0.6033026113671275,60-70%,13,'.',punct_or_symbol,35,35
4,0.3,per_doc_top,1573,0.6040706605222734,60-70%,279,' the',latin_word,35,35
4,0.3,per_doc_top,1579,0.6063748079877113,60-70%,19085,' Scotland',latin_word,35,35
4,0.3,per_doc_top,1580,0.6067588325652842,60-70%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,1584,0.6082949308755761,60-70%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,1593,0.6117511520737328,60-70%,279,' the',latin_word,35,35
4,0.3,per_doc_top,1604,0.6159754224270353,60-70%,990,' use',latin_word,35,35
4,0.3,per_doc_top,1605,0.6163594470046083,60-70%,2337,' during',latin_word,35,35
4,0.3,per_doc_top,1606,0.6167434715821812,60-70%,279,' the',latin_word,35,35
4,0.3,per_doc_top,1610,0.6182795698924731,60-70%,7873,'.[',punct_or_symbol,35,35
4,0.3,per_doc_top,1611,0.618663594470046,60-70%,83147,'citation',latin_word,35,35
4,0.3,per_doc_top,1613,0.619431643625192,60-70%,921,']\n',punct_or_symbol,35,35
4,0.3,per_doc_top,1615,0.6201996927803379,60-70%,25,':',punct_or_symbol,35,35
4,0.3,per_doc_top,1618,0.6213517665130568,60-70%,279,' the',latin_word,35,35
4,0.3,per_doc_top,1620,0.6221198156682027,60-70%,48993,' Ages',latin_word,35,35
4,0.3,per_doc_top,1621,0.6225038402457758,60-70%,25,':',punct_or_symbol,35,35
4,0.3,per_doc_top,1636,0.6282642089093702,60-70%,279,' the',latin_word,35,35
4,0.3,per_doc_top,1640,0.6298003072196621,60-70%,26,';',punct_or_symbol,35,35
4,0.3,per_doc_top,1643,0.6309523809523809,60-70%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,1658,0.6367127496159755,60-70%,323,' and',latin_word,35,35
4,0.3,per_doc_top,1671,0.6417050691244239,60-70%,13,'.',punct_or_symbol,35,35
4,0.3,per_doc_top,1673,0.6424731182795699,60-70%,20463,' fought',latin_word,35,35
4,0.3,per_doc_top,1674,0.6428571428571429,60-70%,48924,' successive',latin_word,35,35
4,0.3,per_doc_top,1675,0.6432411674347158,60-70%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,1678,0.6443932411674347,60-70%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,1679,0.6447772657450077,60-70%,20686,' campaigns',latin_word,35,35
4,0.3,per_doc_top,1681,0.6455453149001537,60-70%,264,' a',latin_word,35,35
4,0.3,per_doc_top,1683,0.6463133640552995,60-70%,311,' to',latin_word,35,35
4,0.3,per_doc_top,1685,0.6470814132104454,60-70%,1493,' these',latin_word,35,35
4,0.3,per_doc_top,1686,0.6474654377880185,60-70%,52535,' possessions',latin_word,35,35
4,0.3,per_doc_top,1687,0.6478494623655914,60-70%,13,'.',punct_or_symbol,35,35
4,0.3,per_doc_top,1689,0.6486175115207373,60-70%,594,"""'s""",other_text,35,35
4,0.3,per_doc_top,1691,0.6493855606758833,60-70%,311,' to',latin_word,35,35
4,0.3,per_doc_top,1693,0.6501536098310292,60-70%,29366,' revenues',latin_word,35,35
4,0.3,per_doc_top,1694,0.6505376344086021,60-70%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,1695,0.6509216589861752,60-70%,10856,' combined',latin_word,35,35
4,0.3,per_doc_top,1696,0.6513056835637481,60-70%,448,' with',latin_word,35,35
4,0.3,per_doc_top,1697,0.651689708141321,60-70%,806,' his',latin_word,35,35
4,0.3,per_doc_top,1700,0.65284178187404,60-70%,11871,' relationships',latin_word,35,35
4,0.3,per_doc_top,1704,0.6543778801843319,60-70%,279,' the',latin_word,35,35
4,0.3,per_doc_top,1708,0.6559139784946236,60-70%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,1718,0.6597542242703534,60-70%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,1725,0.6624423963133641,60-70%,279,' the',latin_word,35,35
4,0.3,per_doc_top,1728,0.663594470046083,60-70%,279,' the',latin_word,35,35
4,0.3,per_doc_top,1733,0.6655145929339478,60-70%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,1736,0.6666666666666666,60-70%,279,' the',latin_word,35,35
4,0.3,per_doc_top,1739,0.6678187403993856,60-70%,279,' the',latin_word,35,35
4,0.3,per_doc_top,1745,0.6701228878648233,60-70%,13,'.',punct_or_symbol,35,35
4,0.3,per_doc_top,1750,0.6720430107526881,60-70%,279,' the',latin_word,35,35
4,0.3,per_doc_top,1754,0.67357910906298,60-70%,323,' and',latin_word,35,35
4,0.3,per_doc_top,1762,0.6766513056835638,60-70%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,1774,0.6812596006144394,60-70%,279,' the',latin_word,35,35
4,0.3,per_doc_top,1778,0.6827956989247311,60-70%,13,'.',punct_or_symbol,35,35
4,0.3,per_doc_top,1785,0.6854838709677419,60-70%,323,' and',latin_word,35,35
4,0.3,per_doc_top,1786,0.6858678955453149,60-70%,279,' the',latin_word,35,35
4,0.3,per_doc_top,1789,0.6870199692780338,60-70%,279,' the',latin_word,35,35
4,0.3,per_doc_top,1803,0.6923963133640553,60-70%,279,' the',latin_word,35,35
4,0.3,per_doc_top,1812,0.695852534562212,60-70%,13,'.',punct_or_symbol,35,35
4,0.3,per_doc_top,1816,0.6973886328725039,60-70%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,1820,0.6989247311827957,60-70%,279,' the',latin_word,35,35
4,0.3,per_doc_top,1826,0.7012288786482335,70-80%,17,'2',number,35,35
4,0.3,per_doc_top,1835,0.7046850998463902,70-80%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,1841,0.706989247311828,70-80%,624,'.\n',punct_or_symbol,35,35
4,0.3,per_doc_top,1843,0.7077572964669739,70-80%,25,':',punct_or_symbol,35,35
4,0.3,per_doc_top,1845,0.7085253456221198,70-80%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,1849,0.7100614439324117,70-80%,25,':',punct_or_symbol,35,35
4,0.3,per_doc_top,1851,0.7108294930875576,70-80%,279,' the',latin_word,35,35
4,0.3,per_doc_top,1855,0.7123655913978495,70-80%,264,' a',latin_word,35,35
4,0.3,per_doc_top,1863,0.7154377880184332,70-80%,220,' ',space,35,35
4,0.3,per_doc_top,1869,0.717741935483871,70-80%,279,' the',latin_word,35,35
4,0.3,per_doc_top,1873,0.7192780337941628,70-80%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,1876,0.7204301075268817,70-80%,323,' and',latin_word,35,35
4,0.3,per_doc_top,1880,0.7219662058371735,70-80%,13,'.',punct_or_symbol,35,35
4,0.3,per_doc_top,1888,0.7250384024577573,70-80%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,1900,0.7296466973886329,70-80%,279,' the',latin_word,35,35
4,0.3,per_doc_top,1903,0.7307987711213517,70-80%,279,' the',latin_word,35,35
4,0.3,per_doc_top,1905,0.7315668202764977,70-80%,13,'.',punct_or_symbol,35,35
4,0.3,per_doc_top,1911,0.7338709677419355,70-80%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,1915,0.7354070660522274,70-80%,279,' the',latin_word,35,35
4,0.3,per_doc_top,1918,0.7365591397849462,70-80%,279,' the',latin_word,35,35
4,0.3,per_doc_top,1920,0.7373271889400922,70-80%,25,':',punct_or_symbol,35,35
4,0.3,per_doc_top,1929,0.7407834101382489,70-80%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,1936,0.7434715821812596,70-80%,279,' the',latin_word,35,35
4,0.3,per_doc_top,1941,0.7453917050691244,70-80%,26,';',punct_or_symbol,35,35
4,0.3,per_doc_top,1946,0.7473118279569892,70-80%,26,';',punct_or_symbol,35,35
4,0.3,per_doc_top,1947,0.7476958525345622,70-80%,323,' and',latin_word,35,35
4,0.3,per_doc_top,1952,0.7496159754224271,70-80%,279,' the',latin_word,35,35
4,0.3,per_doc_top,1962,0.7534562211981567,70-80%,13,'.',punct_or_symbol,35,35
4,0.3,per_doc_top,1971,0.7569124423963134,70-80%,26,';',punct_or_symbol,35,35
4,0.3,per_doc_top,1976,0.7588325652841782,70-80%,323,' and',latin_word,35,35
4,0.3,per_doc_top,1979,0.7599846390168971,70-80%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,1984,0.7619047619047619,70-80%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,1988,0.7634408602150538,70-80%,323,' and',latin_word,35,35
4,0.3,per_doc_top,1991,0.7645929339477726,70-80%,279,' the',latin_word,35,35
4,0.3,per_doc_top,1997,0.7668970814132104,70-80%,13,'.',punct_or_symbol,35,35
4,0.3,per_doc_top,1998,0.7672811059907834,70-80%,576,' The',latin_word,35,35
4,0.3,per_doc_top,2001,0.7684331797235023,70-80%,279,' the',latin_word,35,35
4,0.3,per_doc_top,2004,0.7695852534562212,70-80%,13808,' Po',latin_word,35,35
4,0.3,per_doc_top,2007,0.7707373271889401,70-80%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,2008,0.7711213517665131,70-80%,323,' and',latin_word,35,35
4,0.3,per_doc_top,2014,0.7734254992319508,70-80%,13,'.',punct_or_symbol,35,35
4,0.3,per_doc_top,2015,0.7738095238095238,70-80%,576,' The',latin_word,35,35
4,0.3,per_doc_top,2021,0.7761136712749616,70-80%,323,' and',latin_word,35,35
4,0.3,per_doc_top,2029,0.7791858678955453,70-80%,279,' the',latin_word,35,35
4,0.3,per_doc_top,2037,0.782258064516129,70-80%,624,'.\n',punct_or_symbol,35,35
4,0.3,per_doc_top,2057,0.7899385560675883,70-80%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,2058,0.7903225806451613,70-80%,8397,' Robert',latin_word,35,35
4,0.3,per_doc_top,2065,0.793010752688172,70-80%,279,' the',latin_word,35,35
4,0.3,per_doc_top,2087,0.8014592933947773,80-90%,13,'.',punct_or_symbol,35,35
4,0.3,per_doc_top,2089,0.8022273425499232,80-90%,264,' a',latin_word,35,35
4,0.3,per_doc_top,2090,0.8026113671274961,80-90%,1102,' result',latin_word,35,35
4,0.3,per_doc_top,2091,0.8029953917050692,80-90%,315,' of',latin_word,35,35
4,0.3,per_doc_top,2095,0.804531490015361,80-90%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,2103,0.8076036866359447,80-90%,279,' the',latin_word,35,35
4,0.3,per_doc_top,2105,0.8083717357910907,80-90%,315,' of',latin_word,35,35
4,0.3,per_doc_top,2109,0.8099078341013825,80-90%,624,'.\n',punct_or_symbol,35,35
4,0.3,per_doc_top,2116,0.8125960061443932,80-90%,279,' the',latin_word,35,35
4,0.3,per_doc_top,2122,0.814900153609831,80-90%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,2125,0.8160522273425499,80-90%,279,' the',latin_word,35,35
4,0.3,per_doc_top,2132,0.8187403993855606,80-90%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,2137,0.8206605222734255,80-90%,13,'.',punct_or_symbol,35,35
4,0.3,per_doc_top,2142,0.8225806451612904,80-90%,279,' the',latin_word,35,35
4,0.3,per_doc_top,2146,0.8241167434715821,80-90%,279,' the',latin_word,35,35
4,0.3,per_doc_top,2162,0.8302611367127496,80-90%,13,'.',punct_or_symbol,35,35
4,0.3,per_doc_top,2168,0.8325652841781874,80-90%,1083,' also',latin_word,35,35
4,0.3,per_doc_top,2173,0.8344854070660522,80-90%,279,' the',latin_word,35,35
4,0.3,per_doc_top,2175,0.8352534562211982,80-90%,17,'2',number,35,35
4,0.3,per_doc_top,2176,0.8356374807987711,80-90%,15,'0',number,35,35
4,0.3,per_doc_top,2179,0.8367895545314901,80-90%,13,'.',punct_or_symbol,35,35
4,0.3,per_doc_top,2185,0.8390937019969278,80-90%,279,' the',latin_word,35,35
4,0.3,per_doc_top,2194,0.8425499231950845,80-90%,24,'9',number,35,35
4,0.3,per_doc_top,2197,0.8437019969278033,80-90%,624,'.\n',punct_or_symbol,35,35
4,0.3,per_doc_top,2205,0.8467741935483871,80-90%,6364,' English',latin_word,35,35
4,0.3,per_doc_top,2210,0.8486943164362519,80-90%,482,'ine',latin_word,35,35
4,0.3,per_doc_top,2211,0.8490783410138248,80-90%,5123,"'"";'",punct_or_symbol,35,35
4,0.3,per_doc_top,2221,0.8529185867895546,80-90%,18,'3',number,35,35
4,0.3,per_doc_top,2228,0.8556067588325653,80-90%,8,')',punct_or_symbol,35,35
4,0.3,per_doc_top,2230,0.8563748079877113,80-90%,279,' the',latin_word,35,35
4,0.3,per_doc_top,2244,0.8617511520737328,80-90%,13,'.',punct_or_symbol,35,35
4,0.3,per_doc_top,2249,0.8636712749615976,80-90%,264,' a',latin_word,35,35
4,0.3,per_doc_top,2257,0.8667434715821812,80-90%,33225,' mentally',latin_word,35,35
4,0.3,per_doc_top,2262,0.868663594470046,80-90%,14036,' sick',latin_word,35,35
4,0.3,per_doc_top,2264,0.869431643625192,80-90%,13,'.',punct_or_symbol,35,35
4,0.3,per_doc_top,2272,0.8725038402457758,80-90%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,2283,0.8767281105990783,80-90%,624,'.\n',punct_or_symbol,35,35
4,0.3,per_doc_top,2360,0.9062980030721967,90-100%,13,'.',punct_or_symbol,35,35
4,0.3,per_doc_top,2420,0.9293394777265745,90-100%,13,'.',punct_or_symbol,35,35
4,0.3,per_doc_top,2432,0.9339477726574501,90-100%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,2468,0.9477726574500768,90-100%,13,'.',punct_or_symbol,35,35
4,0.3,per_doc_top,2470,0.9485407066052227,90-100%,470,' return',latin_word,35,35
4,0.3,per_doc_top,2471,0.9489247311827957,90-100%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,2479,0.9519969278033794,90-100%,279,' the',latin_word,35,35
4,0.3,per_doc_top,2483,0.9535330261136713,90-100%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,2484,0.9539170506912442,90-100%,27492,' thereby',latin_word,35,35
4,0.3,per_doc_top,2493,0.9573732718894009,90-100%,264,' a',latin_word,35,35
4,0.3,per_doc_top,2497,0.9589093701996928,90-100%,323,' and',latin_word,35,35
4,0.3,per_doc_top,2500,0.9600614439324117,90-100%,279,' the',latin_word,35,35
4,0.3,per_doc_top,2509,0.9635176651305684,90-100%,13,'.',punct_or_symbol,35,35
4,0.3,per_doc_top,2516,0.9662058371735791,90-100%,1365,' –',punct_or_symbol,35,35
4,0.3,per_doc_top,2517,0.966589861751152,90-100%,279,' the',latin_word,35,35
4,0.3,per_doc_top,2525,0.9696620583717358,90-100%,279,' the',latin_word,35,35
4,0.3,per_doc_top,2534,0.9731182795698925,90-100%,323,' and',latin_word,35,35
4,0.3,per_doc_top,2535,0.9735023041474654,90-100%,12375,' William',latin_word,35,35
4,0.3,per_doc_top,2539,0.9750384024577573,90-100%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,2540,0.9754224270353302,90-100%,323,' and',latin_word,35,35
4,0.3,per_doc_top,2541,0.9758064516129032,90-100%,1865,' made',latin_word,35,35
4,0.3,per_doc_top,2542,0.9761904761904762,90-100%,12375,' William',latin_word,35,35
4,0.3,per_doc_top,2543,0.9765745007680492,90-100%,5724,' Long',latin_word,35,35
4,0.3,per_doc_top,2546,0.977726574500768,90-100%,11,"','",punct_or_symbol,35,35
4,0.3,per_doc_top,2547,0.978110599078341,90-100%,279,' the',latin_word,35,35
4,0.3,per_doc_top,2548,0.978494623655914,90-100%,33242,' Bishop',latin_word,35,35
4,0.3,per_doc_top,2549,0.9788786482334869,90-100%,315,' of',latin_word,35,35
4,0.3,per_doc_top,2550,0.9792626728110599,90-100%,468,' E',latin_word,35,35
4,0.3,per_doc_top,2552,0.9800307219662059,90-100%,11,"','",punct_or_symbol,35,35
