selector,rate,example_id,sub_question_id,context_len,system_len,doc_len,query_len,selected_tokens,query_system,query_system_last_layer,query_selected_doc,query_selected_doc_last_layer,query_unselected_doc,query_unselected_doc_last_layer,query_query_or_current,query_query_or_current_last_layer,query_doc_total,query_doc_total_last_layer,query_system_first16,query_system_first16_last_layer,query_main_sum,decode_system,decode_system_last_layer,decode_selected_doc,decode_selected_doc_last_layer,decode_unselected_doc,decode_unselected_doc_last_layer,decode_query_or_current,decode_query_or_current_last_layer,decode_doc_total,decode_doc_total_last_layer,decode_system_first16,decode_system_first16_last_layer,decode_main_sum
draft,0.15,26,0,2326,792,1534,21,230,0.4357993577265763,0.13471384113337717,0.17276135987744268,0.2228940587465455,0.10106667126117111,0.13503901163736978,0.29037261912843576,0.5073530755075467,0.27382802986426763,0.3579330963342368,0.29491078433652207,0.07028187213300847,1.0000000079936258,0.35808451443302386,0.08622997147696358,0.16048384807547747,0.2657489436013358,0.08414718850838891,0.15616846084594727,0.39728444632218807,0.49185262407575336,0.24463104046120937,0.4219174385070801,0.26782400117312766,0.03675719244139535,0.9999999973390783
draft,0.15,27,0,2129,792,1337,21,200,0.45774889339858527,0.10815804020888141,0.14642190284469497,0.09826257926266209,0.10650648227354297,0.15355424167347603,0.28932273098284805,0.6400251323674001,0.2529283862767345,0.2518168339112989,0.3023754053172611,0.04209559304373605,1.0000000094996713,0.3655693927133571,0.03042662356581007,0.1645064144110193,0.1282570276941572,0.13358685184194113,0.44771930149623324,0.33633734589936776,0.39359698976789204,0.29809326511256545,0.5759763717651367,0.28849582836906207,0.01360579686505454,1.0000000048656852
draft,0.15,27,1,2236,792,1444,18,216,0.4591670971608757,0.14012382144019717,0.17182809046877215,0.17953819698757595,0.10333496305136995,0.1585201687282986,0.2656698549956151,0.5218178279816158,0.2751630531146683,0.338058350578187,0.3040809819892961,0.07388868029155428,1.000000005676633,0.3556885512507691,0.30977300235203337,0.1930548531972632,0.3485065868922642,0.08211016548531394,0.04392059360231672,0.3691464309789697,0.29779982566833496,0.2751650162497346,0.3924272060394287,0.27428723048247694,0.2017988477434431,1.000000000912316
draft,0.15,32,0,2231,792,1439,22,215,0.43440951708296455,0.13550395470160942,0.1540769013491544,0.13030132690033355,0.1094030574765851,0.17065972167176086,0.3021105269111817,0.5635350214970576,0.2634799621985441,0.30096103618671366,0.2932396902528234,0.09234039504806717,1.0000000028198857,0.3097570033705965,0.1278254645211356,0.15912351514003714,0.21610711302076066,0.09328857877728891,0.19627608571733748,0.4378309061332625,0.45979131971086773,0.25241209247282576,0.41238321576799664,0.23276877819503436,0.11768334252493722,1.0000000034211851
draft,0.15,32,1,2514,792,1722,24,258,0.4236009502086509,0.11357997712634858,0.17854079867706815,0.1998748325166248,0.09040985342596665,0.13575710569109237,0.30744839991842,0.5507880619594029,0.2689506557522988,0.3356319382077172,0.2865426386231366,0.05998592149643671,1.0000000022301057,0.3538870479987592,0.05351567268371582,0.16580626110033111,0.29546363013131277,0.07402606711399798,0.12936850956508092,0.4062806300970972,0.5216522216796875,0.23983232798625007,0.4248321056365967,0.2638764468577633,0.03356174911771502,1.0000000063101855
draft,0.15,33,0,1567,792,775,19,116,0.4672712004402398,0.14612629539088198,0.12060747930237867,0.10511517345457148,0.12683396680014472,0.18409336061405956,0.2852873412930236,0.5646651418585527,0.24744144904754334,0.2892085484095982,0.30303192497196063,0.055832317897251675,0.9999999878357867,0.38536237332285667,0.35235112054007395,0.1391179444534438,0.14124996321541922,0.11827274913690529,0.1651548147201538,0.35724693232653093,0.34124408449445454,0.2573906925259804,0.30640476090567453,0.28369051856654026,0.28082285608564106,0.9999999992397367
draft,0.15,35,0,1966,792,1174,20,176,0.46818729858009184,0.15685089656284879,0.14338941939023075,0.18256850923810686,0.10830163651583148,0.1807476043701172,0.2801216468519094,0.47983294895717077,0.2516910565142729,0.36331612723214285,0.30860281002004536,0.08027988842555454,1.0000000013380634,0.3593797939164297,0.16553599493844168,0.12322110120131045,0.19331274713788713,0.12873626029004856,0.28236026423318045,0.38866284185526323,0.35879097666059223,0.25195736362009635,0.4756730284009661,0.26616472380273815,0.12765022686549596,0.999999997263052
draft,0.15,35,1,2007,792,1215,17,182,0.4471817108190933,0.14571290857651653,0.164095422657741,0.19338784097623424,0.10118019351867642,0.14099688489897913,0.2875426720027306,0.5199023655482701,0.26527561631952584,0.3343846938189338,0.29637705604461917,0.09152263352850906,0.9999999989982413,0.36175180561080283,0.02077843887465341,0.16779211254752416,0.1184389420918056,0.09692523476420611,0.09538991110665458,0.3735308501185203,0.765392712184361,0.2647173508089416,0.21382885319846018,0.27000404492362723,0.020414644054004123,1.0000000030410534
draft,0.15,36,0,2255,792,1463,18,219,0.46778523408366446,0.1584806139506991,0.14963695440703242,0.15521007113986546,0.11653158291667497,0.15314457908509269,0.266046225619154,0.5331647358243428,0.2661685408378133,0.30835463508727057,0.31013936995446284,0.0872779270959279,0.9999999970265259,0.3720903360113806,0.22870159149169922,0.15307085672203377,0.146509051322937,0.11146799976728404,0.27116852147238596,0.3633708078034069,0.3536208016531808,0.26453885770573904,0.41767757279532297,0.2820234077944591,0.1647752012525286,1.0000000003041052
draft,0.15,36,1,2612,792,1820,20,273,0.4333494191267052,0.15299929210117885,0.15854643899567275,0.13224736622401645,0.10740536609474492,0.19753908429827008,0.30069877590451927,0.5172142573765346,0.2659518061851969,0.32978643689836773,0.29460854648935547,0.09583975928170341,1.0000000001216423,0.33290525419371464,0.19265822001865932,0.1494679691231981,0.12120736496789115,0.07416446309308619,0.056994859661374776,0.4434623030983671,0.6291394914899554,0.22363243328065288,0.1782022203717913,0.26464630804993977,0.1886869158063616,0.999999989508366
draft,0.15,37,0,1864,792,1072,23,160,0.44333725051744494,0.1548101650261731,0.13478237374651825,0.10876800110621482,0.13667475785845237,0.1724237832963837,0.2852056136465537,0.5639980150305707,0.27145713181652215,0.2811917844025985,0.2967111183381652,0.07686823495426533,0.9999999957689694,0.35078219643660963,0.09600446053913661,0.1340674472098448,0.25279472555433,0.1586013699368555,0.40002972739083426,0.35654898261537354,0.25117107800074984,0.29266881729875294,0.6528244699750628,0.27461109558424474,0.06532055139541626,0.9999999961986834
draft,0.15,37,1,2083,792,1291,45,193,0.39411294206199726,0.08688164362831721,0.13358952604453853,0.10925902109297495,0.14353851006955515,0.13831216721307663,0.32875901760698184,0.6655471559554812,0.27712803103215566,0.2475711883060516,0.2813754911460573,0.04389808291480655,0.9999999957830727,0.3174252798970865,0.11437490156718663,0.11581163321222578,0.17554589680262975,0.16399752759203623,0.14918429510934011,0.40276555260833424,0.5608948639460972,0.27980915958784064,0.3247301919119699,0.250452589557259,0.10697034427097865,0.9999999933096828
draft,0.15,38,0,1601,792,809,19,121,0.4845525995617138,0.16694337084777372,0.11103699901306285,0.07445985033996123,0.11918218268999863,0.165984146577075,0.2852282189913134,0.5926125892122885,0.23021918183110576,0.24044399691703625,0.312503644630361,0.08275521787485682,1.0000000002560887,0.39252895055984977,0.27345408712114605,0.12493223940231361,0.0925612109048026,0.10698453519417316,0.29488556725638254,0.3755542666328197,0.3390991347176688,0.2319167800703827,0.38744681222098215,0.2899959135648547,0.2283580984388079,0.9999999917891562
draft,0.15,38,1,1784,792,992,21,148,0.4375123996197078,0.1569276796717222,0.1294851922896212,0.10146574422615726,0.1367313882699861,0.22801737882653061,0.29627101970483544,0.5135891453749468,0.26621658391924713,0.3294831360278486,0.29261505461874465,0.0868484860374814,0.9999999998841504,0.3702616446784565,0.04536086746624538,0.16514204320858933,0.4111138752528599,0.1095110254020107,0.16690690176827566,0.3550852962902614,0.37661835125514437,0.274653067698284,0.5780207770211356,0.27438649502867946,0.023399555257388523,1.000000009579318
draft,0.15,39,0,1757,792,965,29,144,0.45755542658484366,0.16614265629810654,0.11250936037046151,0.12465259946625808,0.14487314845037494,0.1871724434086842,0.28506205838637644,0.5220322632437269,0.2573825123442637,0.31182508045816654,0.30896651401937547,0.07494312906500154,0.9999999937920565,0.3820660375818914,0.29701811926705496,0.1242335628794164,0.21882547651018416,0.13604713885151612,0.16519594192504883,0.3576532632720714,0.3189604622977121,0.26028070279530124,0.38402141843523296,0.2954889612120329,0.20281413623264857,1.0000000025848954
draft,0.15,39,1,2147,792,1355,25,203,0.41379427540059,0.12737980433872767,0.16765727646496836,0.17529914855957032,0.12476881747343103,0.11757110595703125,0.2937796279362269,0.5797499302455357,0.2924260945222817,0.29287026541573663,0.2940670865105123,0.07804048810686384,0.9999999972752163,0.3463361403163599,0.12933582918984549,0.20495947572041534,0.4789091518947056,0.09987201587278019,0.07846686669758388,0.34883237128355066,0.31328814370291574,0.3048314874877735,0.5573760100773403,0.26244687375479514,0.12182340451649257,1.000000003193106
draft,0.15,40,0,1881,792,1089,17,163,0.47754055969998477,0.12302841859705307,0.1304903806042986,0.14583630922461757,0.11242820134683819,0.12629456079306722,0.27954086221280505,0.6048407033711922,0.24291858152181164,0.2721308860458246,0.3116679029519103,0.06694597757163168,1.0000000038639265,0.345601312359985,0.16674576486860002,0.1439861509264732,0.12745093447821482,0.10906815802564426,0.27469500473567415,0.40134438264126693,0.43110830443246023,0.25305430499874815,0.4021459306989397,0.25446806310162856,0.07991012505122594,1.0000000039533694
draft,0.15,40,1,2307,792,1515,22,227,0.4184124027422055,0.10864965017739829,0.1749648264918566,0.16856906940410663,0.10866991420844932,0.12300374910428927,0.29795285412464606,0.599777518928825,0.2836347382674634,0.2915728432791574,0.2877725221230501,0.06906435706398704,0.9999999975671574,0.35950389397995813,0.06400345478739057,0.16226899243739193,0.0380902247769492,0.10777524710461801,0.2159383978162493,0.37045186788451917,0.6819678715297154,0.27004423615883805,0.25402860982077463,0.2740531933817024,0.0037993344345263074,1.0000000014064874
draft,0.15,43,0,1630,792,838,16,125,0.501694906731041,0.17868549483163015,0.09898756558493692,0.13658555064882552,0.1222155428662592,0.16589106832231795,0.2771019897594745,0.5188378947121757,0.22120310700669582,0.3024766104561942,0.3251639167987266,0.09995497976030622,1.0000000049417117,0.38431117850906993,0.20994469097682408,0.09900052039598935,0.16687277385166713,0.11317683900801502,0.2605510098593576,0.4035114609465308,0.3626315253121512,0.21217736008824137,0.4274237837110247,0.2825502312114957,0.1539755037852696,0.9999999988596051
draft,0.15,43,1,1783,792,991,21,148,0.44714302131571276,0.14547543947388525,0.09707666775691381,0.11158906845819383,0.1375355746006942,0.16369897492077887,0.31824474362520705,0.5792365041719812,0.23461224386365354,0.27528804337897267,0.3005818300767357,0.07800265720912389,1.0000000072985278,0.36936103446143015,0.2068617343902588,0.12547422474136158,0.1787973301751273,0.09081368596882232,0.0740365982055664,0.41435106189883486,0.540304320199149,0.2162879109382629,0.25283394541059223,0.284035100487574,0.18811580113002233,1.000000007070449
draft,0.15,44,0,1790,792,998,17,149,0.4951969526824401,0.20443453107561385,0.10185644048459531,0.06905401053548861,0.11823161910561951,0.13088276806999655,0.2847149878704534,0.595628690318901,0.22008806001954007,0.19993677860548517,0.3224830476819825,0.12193873750061548,1.0000000001431084,0.40333696165863353,0.36953326633998324,0.08392613609226382,0.14937526839120047,0.09546005741065863,0.17600131034851074,0.4172768459028128,0.3050901208605085,0.17938619304676445,0.3253765446799142,0.28871538488156334,0.2795698642730713,1.0000000010643688
draft,0.15,44,1,1899,792,1107,21,166,0.4621809434844407,0.17447184867599383,0.09148265147695736,0.086015746707008,0.11389628177249862,0.1482534862699963,0.3324401234978026,0.5912589248345823,0.20537893626154693,0.23426925243974542,0.3043307841721962,0.09512079978475765,1.0000000002316993,0.35183645693623294,0.2948962620326451,0.1125238604311432,0.014377746198858534,0.09439823898125668,0.10151734522410802,0.441241448631092,0.5892086710248675,0.2069221029476244,0.1158950924873352,0.2758823512692233,0.24990183966500418,1.0000000049797249
draft,0.15,44,2,2395,792,1603,18,240,0.44373131447097897,0.14216005234491258,0.14977315169613378,0.13648674980042472,0.10818122060390827,0.13757967570471386,0.29831431485087423,0.5837735372876364,0.25795437311098957,0.27406644064282615,0.3051481538466991,0.09668002052912636,1.000000001621895,0.3726640209859732,0.18094893864222936,0.172459246248615,0.19452217647007533,0.1079201496833441,0.3363241808755057,0.34695659517025457,0.2882047380719866,0.2803793953997748,0.530846357345581,0.3029112047420777,0.13725055967058455,1.000000012088187
draft,0.15,45,0,2330,792,1538,18,230,0.4444838764986483,0.1637237791031126,0.14319165466594044,0.10980787731352307,0.13749753455726468,0.1960659935360863,0.2748269361703574,0.530402350047278,0.2806891930076271,0.3058738405742342,0.29490012771823776,0.090087095896403,1.0000000018922108,0.33804418329073466,0.157873272895813,0.1570740372550731,0.20220633915492467,0.16511319950222972,0.2579133169991629,0.3397685672555653,0.3820070539202009,0.3221872366812764,0.4601196561540876,0.26737523323153045,0.15474837166922434,0.9999999873036027
draft,0.15,45,1,2612,792,1820,25,273,0.4026675967780911,0.10665618896484375,0.15843066234977873,0.12815252031598773,0.1343947803730867,0.13218675885881698,0.30450696166680785,0.6330045427594866,0.29282544700466856,0.26033926827566967,0.27930231143625406,0.0548456301007952,1.0000000011677643,0.32854055909782043,0.019312605261802673,0.15001005968269035,0.16932669707706996,0.12919414651637176,0.4367940766470773,0.39225523143398516,0.3745666231427874,0.27920420650316746,0.6061207907540458,0.2580879872512757,0.012147259499345506,0.9999999967308677
draft,0.15,46,0,2312,792,1520,23,228,0.42982521497156095,0.09956892973147564,0.14284439053065817,0.1023356514687864,0.12352683910143093,0.12879142998168186,0.30380356153134447,0.6693040362055998,0.26637123153605285,0.23112708145046826,0.29002817699680733,0.06740355639724258,1.0000000061349945,0.3217899984851176,0.06608459779194423,0.12782383558093285,0.15190846579415457,0.14183897753151092,0.3692516939980643,0.4085471861216487,0.4127552168709891,0.26966281843428713,0.5211601597922189,0.24134493085118586,0.025373082075800215,0.99999999771921
draft,0.15,46,1,2728,792,1936,25,290,0.4213125536393147,0.1208946772984096,0.17384029193800327,0.18156264168875558,0.09363834439491739,0.15305044991629466,0.3112088104170196,0.5444922746930804,0.26747863419201906,0.33461308070591517,0.2886331820001407,0.06168144226074219,1.0000000003892549,0.3582525450964364,0.10827290160315377,0.16115579221929824,0.31652913774762836,0.07712614771967032,0.2047854491642543,0.4034655112393049,0.3704125199999128,0.23828194001499484,0.5213145528520856,0.2753892965253671,0.08311472620282855,0.9999999962747099
draft,0.15,50,0,2464,792,1672,17,250,0.458879155128085,0.12928641343317113,0.13761941210276224,0.09756365543653985,0.1217364115016658,0.24137676463407629,0.28176502305634166,0.5317731905384224,0.2593558266812584,0.3389404360987559,0.3037466426499607,0.06832081930977958,1.0000000017888548,0.3425841562601984,0.1165858166558402,0.1521003158116827,0.04519727400371006,0.11763630153573287,0.3253359454018729,0.387679224111596,0.5128809383937291,0.26973661780357366,0.3705332279205322,0.2565749335644425,0.07740832226616996,0.99999999771921
draft,0.15,50,1,2713,792,1921,18,288,0.44501520987270643,0.13319493853856648,0.1431282091032621,0.12137515961177765,0.12665680611755303,0.20367713201613652,0.2851997778799529,0.5417527698335194,0.2697850119770249,0.3250522916279142,0.30057033090567103,0.07675672712780181,1.0000000029734744,0.351437506322958,0.023747384548187256,0.14461897100721086,0.13734138011932373,0.13138620266500783,0.23746895790100098,0.37255732380614004,0.6014422689165387,0.2760051704791127,0.3748103550502232,0.2660321476441637,0.006599951003279004,1.0000000038013166
draft,0.15,50,2,2713,792,1921,18,288,0.44501520987270643,0.13319493853856648,0.1431282091032621,0.12137515961177765,0.12665680611755303,0.20367713201613652,0.2851997778799529,0.5417527698335194,0.2697850119770249,0.3250522916279142,0.30057033090567103,0.07675672712780181,1.0000000029734744,0.351437506322958,0.023747384548187256,0.14461897100721086,0.13734138011932373,0.13138620266500783,0.23746895790100098,0.37255732380614004,0.6014422689165387,0.2760051704791127,0.3748103550502232,0.2660321476441637,0.006599951003279004,1.0000000038013166
draft,0.15,50,3,3621,792,2829,18,424,0.4286191487798886,0.1175699309697227,0.1665052407993481,0.16302092113192118,0.13403199521862733,0.21452663058326357,0.27084362128424266,0.5048825400216239,0.3005372358828175,0.3775475819905599,0.3043644745620876,0.06646864754813057,1.0000000060821066,0.3318257962866705,0.03387032662119184,0.18784499594143458,0.1265324524470738,0.11699305261884416,0.14801406860351562,0.36333615317636603,0.6915831565856934,0.3048380485602787,0.27454653808048796,0.2672435124404728,0.030802239264760698,0.9999999980233153
draft,0.15,51,0,1860,792,1068,22,160,0.45303485742968846,0.16338018937544388,0.14322776829820394,0.11221130172927658,0.1105982337236847,0.18511422888025061,0.2931391412119256,0.5392942552442674,0.25382600312772624,0.2973255306095272,0.3030126198213927,0.08409295763288226,1.0000000006635028,0.38934858052098026,0.3567915643964495,0.13704647785242724,0.09851326261247907,0.09624994272480206,0.11361401421683175,0.37735498316433974,0.43108109065464567,0.2332964192847816,0.21212727682931082,0.284422085886555,0.30773803165980745,0.9999999842625493
draft,0.15,51,1,2325,792,1533,26,229,0.4280651233259887,0.12266117137867016,0.14125256673133166,0.13335510924622251,0.11745626585824145,0.1614724882356413,0.313226047078706,0.582511231139466,0.2587088367066915,0.2948275974818638,0.2896123582751636,0.05507492233108688,1.0000000029942677,0.37599682868743434,0.289121219090053,0.16616992378721432,0.20380474839891707,0.09072685416559782,0.1161855970110212,0.3671063935878326,0.3908884525299072,0.2568967766603645,0.31999032838003977,0.2722785208488302,0.11665323802403041,1.000000000228079
draft,0.15,52,0,1860,792,1068,22,160,0.45303485742968846,0.16338018937544388,0.14322776829820394,0.11221130172927658,0.1105982337236847,0.18511422888025061,0.2931391412119256,0.5392942552442674,0.25382600312772624,0.2973255306095272,0.3030126198213927,0.08409295763288226,1.0000000006635028,0.38934858052098026,0.3567915643964495,0.13704647785242724,0.09851326261247907,0.09624994272480206,0.11361401421683175,0.37735498316433974,0.43108109065464567,0.2332964192847816,0.21212727682931082,0.284422085886555,0.30773803165980745,0.9999999842625493
draft,0.15,52,1,2130,792,1338,26,200,0.4334325404893286,0.12878411680787474,0.16728287757472302,0.1858993362594437,0.09951924220359122,0.1479284894335401,0.2997653465630309,0.5373880574991415,0.2668021174390424,0.33382782569298375,0.29801095743755707,0.06788137456872961,1.0000000068306738,0.38508710660496526,0.20482969284057617,0.15215994219998924,0.29052131516592844,0.09427231246111346,0.2534254789352417,0.36848064283935383,0.2512235130582537,0.24643225450905,0.5439467770712716,0.29402766402867825,0.1686180659702846,1.0000000041054218
draft,0.15,52,2,2520,792,1728,28,259,0.4191564053905255,0.10172108241489955,0.15737693511362325,0.16250313544759945,0.11052165260815412,0.15742862467863122,0.312945008277893,0.5783471477274992,0.2678985866791305,0.3199317503948601,0.2889489861145485,0.03969932575615085,1.000000001390196,0.3459032036516132,0.037849447556904385,0.1652073546939967,0.24185402052743094,0.09682867926906566,0.3990958758762905,0.39206076154903485,0.32120064326695036,0.26203603312677265,0.6409499304635184,0.27162048070957623,0.03593208534376962,0.9999999991637105
draft,0.15,53,0,2207,792,1415,22,212,0.43847570326421165,0.09526013089464856,0.16136851381503584,0.11752812274090656,0.1243739959702642,0.17500733709954597,0.27578178672932074,0.6122044154575893,0.28574251288164515,0.29253543506969104,0.2949558102727931,0.04676948894153942,0.9999999997788325,0.3549892601309991,0.05702502386910575,0.13990994588452943,0.08383034808295113,0.11032959453913628,0.23658008234841482,0.39477120856849507,0.6225645201546806,0.25023954224829775,0.3204104559762137,0.26086702606431683,0.034784206322261264,1.0000000091231598
draft,0.15,54,0,1769,792,977,25,146,0.4319041769845144,0.1436641802106585,0.15162616262630538,0.0989924076625279,0.11273761408669607,0.16921330043247768,0.303732054574149,0.588130144391741,0.2643637781727071,0.26820571899414064,0.2892063994553625,0.07408992222377232,1.0000000082716647,0.36765388201694105,0.21761482102530344,0.11721660721362855,0.09439253807067871,0.10226412147891764,0.4296363421848842,0.41286539423222435,0.25835633277893066,0.2194807286165199,0.5240288802555629,0.2501384830007291,0.1326920986175537,1.0000000049417115
draft,0.15,54,1,2586,792,1794,27,269,0.42745923455339996,0.11773703842566757,0.1476298299416032,0.15212475811993634,0.10952330806988797,0.1528287514176949,0.31538763680605847,0.5773094621284929,0.2571531376510701,0.30495351962942296,0.29342147483802256,0.05178320849383319,1.0000000093709496,0.3560870952752172,0.25229525566101074,0.17667795961000482,0.2968621253967285,0.0802212584554693,0.12181247132165092,0.3870136889876152,0.3290301731654576,0.2568992126961144,0.41867460523332867,0.2668886171767907,0.13095947674342565,1.0000000023283067
draft,0.15,55,0,2286,792,1494,28,224,0.4230367265011757,0.0912405520069356,0.15216439441063656,0.1252764974321638,0.11739985935889596,0.18246140771982622,0.30739901851287044,0.6010215525724449,0.2695642577663455,0.3077378954206194,0.30340037670844494,0.038144790396398426,0.9999999987835786,0.3635917521861134,0.18506804534367152,0.16869038936434963,0.21937019484383719,0.11662748265935453,0.18993387903485978,0.351090384381158,0.40562789780753,0.2853178746846257,0.409304073878697,0.2646965827716857,0.06709444522857666,1.0000000085909755
draft,0.15,56,0,2083,792,1291,17,193,0.44696491992487913,0.15519053996110163,0.17324627690813266,0.1194246276086118,0.09490279375719711,0.14851590965976233,0.2848860035423471,0.5768689067423844,0.2681490730981724,0.2679405532965139,0.3030454794935533,0.10028621128627233,0.9999999941325559,0.3942402716802092,0.30421372822352816,0.14184230011032553,0.19924938678741455,0.07978850215369342,0.11663246154785156,0.38412892575166663,0.3799044404711042,0.2216308059132829,0.3158818313053676,0.294940744612214,0.2963070869445801,0.9999999996958948
draft,0.15,57,0,1959,792,1167,17,175,0.48257800167491316,0.15788185696641938,0.143433673613641,0.1311099990075376,0.10133667238333932,0.17174151765198267,0.2726516500383723,0.5392666343881303,0.24477034342102935,0.30285150864545035,0.31799492400949025,0.09601415105226661,0.9999999977102658,0.38024393271426765,0.29020639828273226,0.16800967467074487,0.22476916653769358,0.09160635365667391,0.21751557077680314,0.36014003990864263,0.2675088473728725,0.2596160279853003,0.4422847202845982,0.28725016355628563,0.1460327080317906,1.0000000009503291
draft,0.15,58,0,1935,792,1143,16,171,0.48736351181049725,0.15619916575295584,0.13318839486764403,0.14240716184888566,0.10420249873886307,0.16841939517429896,0.2752455956473643,0.5329742431640625,0.23739089740782365,0.31082657405308317,0.31587026139949353,0.09009265899658203,1.0000000010643686,0.3962725414609423,0.013895354100636073,0.12283412808058213,0.042924851179122925,0.10838054409440685,0.3004316602434431,0.37251278210659416,0.6427481515066964,0.23121466928598838,0.34335650716509136,0.29204068788118204,0.0026951158153159277,0.9999999957425254
draft,0.15,58,1,1974,792,1182,20,177,0.44334249593773667,0.14948411669049944,0.1434749141031382,0.12490624019077846,0.11333098873800163,0.19870292118617466,0.29985160888457785,0.526906749180385,0.2568059089232464,0.3236091613769531,0.2972603828171078,0.08820469720023019,1.0000000076634543,0.34788508561192727,0.2336392743246896,0.14360824227333066,0.14613567079816545,0.09718841610818493,0.06348047511918205,0.4113182504566349,0.5567445414406913,0.2407966599780686,0.20961615017482213,0.267474215235371,0.19420162269047328,0.9999999944500777
draft,0.15,59,0,2078,792,1286,18,192,0.45281895055792504,0.1308562263609871,0.15728680941523338,0.1715864453996931,0.12170488061277777,0.20658111572265625,0.2681893564405896,0.49097621251666357,0.278991693812433,0.37816759139772443,0.30171265682868675,0.057979583740234375,0.9999999970265258,0.3907623595120956,0.24516613142830984,0.15392670141799109,0.20835413251604354,0.12328809621382734,0.14382696151733398,0.3320228481779294,0.40265277453831266,0.27721479626334444,0.3521810940333775,0.3064693406946501,0.22299717153821672,1.0000000053218434
draft,0.15,59,1,1849,792,1057,38,158,0.4179402867654211,0.13942053084982967,0.1387811598280959,0.1416698111627335,0.1077899648602872,0.12032920435855263,0.3354885959727679,0.598580439287917,0.24657112340793957,0.26199902986225326,0.290916676480007,0.07945447219045539,1.0000000074265722,0.34878196764965447,0.2631311757223947,0.12134593253841207,0.12793670381818498,0.08480381767968743,0.1745229959487915,0.4450682772665608,0.43440914154052734,0.20614975113041553,0.30245968273707796,0.26446109201416973,0.22096729278564453,0.9999999951343148
draft,0.15,60,0,2024,792,1232,23,184,0.44434264876087265,0.10050893274153241,0.1314439256316069,0.07563540061808521,0.12817907333374023,0.2140909514812209,0.2960343542835199,0.6097647151591615,0.2596229990711229,0.2897263520993061,0.2976572793291116,0.03884956407250825,1.0000000020097395,0.3471799675299197,0.10892895289829799,0.11436530932479975,0.05676731892994472,0.13464520978076117,0.24910625389644078,0.40380952552873267,0.5851975168500628,0.24901051545629696,0.30587359837123324,0.256870738453973,0.0732397266796657,1.0000000121642132
draft,0.15,60,1,2755,792,1963,24,294,0.4388783006441025,0.10924766177222842,0.13012406260383372,0.09648493358067103,0.1417909690311977,0.1845472426641555,0.2892066702550771,0.6097201846894764,0.27191503437197945,0.2810321535382952,0.30328098248031476,0.04643627859297253,1.000000002534211,0.3637306568573933,0.10795894690922328,0.11427249668204056,0.0910320622580392,0.1200183114531089,0.33152968542916433,0.40197853227050934,0.46947928837367464,0.23429080235714816,0.4225617136274065,0.2792614644716437,0.07061064669064113,0.9999999972630522
draft,0.15,63,0,2264,792,1472,18,220,0.460639159425316,0.17058588966490731,0.15045458659563477,0.12584742288740855,0.11380031711660546,0.14669887603275358,0.2751059410523395,0.5568678114149306,0.26425490195518714,0.2725463140578497,0.310162699597628,0.08821518459017315,1.0000000041898958,0.3820683877078855,0.31555148533412386,0.152667800382692,0.160919155393328,0.09785069297162853,0.0412149897643498,0.3674131123995294,0.48231438228062223,0.2505184904653199,0.2021341323852539,0.2972774509986748,0.27988290786743164,0.9999999934617354
draft,0.15,63,1,1628,792,836,20,125,0.4449357451224814,0.17235975265502929,0.1333043263883007,0.13149536677769252,0.12467206083998386,0.2060004643031529,0.2970878756776148,0.4901444571358817,0.2579763874715688,0.3374958038330078,0.2938202690713259,0.09356921059744698,1.0000000080283806,0.3863436354666341,0.13888372693743026,0.14210692200125483,0.35969904490879606,0.1028369434025823,0.11886382102966309,0.3687125030828982,0.38255337306431364,0.2449438672284691,0.47856286593845915,0.2968056400553608,0.07676407269069127,1.0000000039533694
draft,0.15,64,0,1703,792,911,22,136,0.46749439000641047,0.13435109869226233,0.13823015481952391,0.12308307746788125,0.11821206204302896,0.14002025901497184,0.2760633997660621,0.6025455524395038,0.2564422168625529,0.2631033364828531,0.3028257300797332,0.0552947118684843,1.0000000066350254,0.4195237170372691,0.05816631231989179,0.11003221388982266,0.06321515355791364,0.09772742037870448,0.09629733221871513,0.3727166445887819,0.7823212487357003,0.20775963548494844,0.15951248577662877,0.3104034130394991,0.0379658043384552,0.9999999958945782
draft,0.15,64,1,1887,792,1095,22,164,0.43118121186081243,0.11391105899563084,0.15689569413109036,0.1412519727434431,0.10681125350255026,0.13105365208217076,0.3051118397314605,0.6137833037933746,0.2637069477442244,0.2723056248256138,0.28858068125090924,0.06056507531698648,0.9999999992259135,0.369446117354899,0.11021420785358974,0.16636560644422257,0.3646797793252127,0.08842970613314183,0.07628883634294782,0.37575857006773666,0.4488171509334019,0.2547953067993631,0.44096858160836355,0.26747589026178636,0.07858381952558245,1.0
draft,0.15,66,0,2358,792,1566,26,234,0.4086407204063572,0.0673715570470789,0.15369411802366728,0.10260151244781829,0.13055449658697776,0.14066628047398158,0.3071106651701396,0.6893606500311212,0.2842486118035189,0.24326781388167495,0.28379663539643935,0.0332027031825139,1.0000000001871419,0.319855986809244,0.04616995368685041,0.19055363839986375,0.25340029171534945,0.09603250893403072,0.12450676304953438,0.39355787026638894,0.575923034123012,0.28658614748594713,0.3779070717947824,0.2466232251870085,0.036180236509868076,1.0000000044095274
