load_kv,record,example,layer,kind,selected_tokens,sampled_elements,cosine,relative_l2,oracle_alpha,dense_delta_norm,sparse_delta_norm,dot,dense_sq,sparse_sq,error_sq
raw,123,1,59,K,2526,32768,0.5411094427108765,1.2124221324920654,0.38255348801612854,134.7814178466797,190.64393615722656,13903.9482421875,18166.03125,36345.109375,26703.59375
raw,123,1,59,V,2526,32768,0.5117985010147095,1.5402365922927856,0.28589335083961487,471.2750549316406,843.663818359375,203489.921875,222100.171875,711768.625,526896.75
raw,124,1,60,K,2526,32768,0.5194724202156067,1.3114922046661377,0.3430257737636566,133.56288146972656,202.26535034179688,14033.62109375,17839.04296875,40911.2734375,30683.525390625
raw,124,1,60,V,2526,32768,0.5059764981269836,1.4282801151275635,0.30769965052604675,580.2431640625,954.1428833007812,280126.25,336682.125,910388.625,686829.4375
raw,125,1,61,K,2526,32768,0.5045214295387268,1.2746741771697998,0.349817156791687,119.8073959350586,172.79141235351562,10444.4462890625,14353.8125,29856.873046875,23322.142578125
raw,125,1,61,V,2526,32768,0.5141656994819641,1.4762628078460693,0.29968130588531494,657.9381713867188,1128.8299560546875,381871.03125,432882.625,1274257.125,943409.875
raw,126,1,62,K,2526,32768,0.5070943832397461,1.287697196006775,0.34642213582992554,131.58709716796875,192.61782836914062,12852.8251953125,17315.1640625,37101.62890625,28711.5234375
raw,126,1,62,V,2526,32768,0.46514180302619934,1.5117135047912598,0.2751426696777344,736.8895874023438,1245.7470703125,426989.96875,543006.25,1551885.75,1240926.375
raw,127,1,63,K,2526,32768,0.5024895668029785,1.333844542503357,0.3309823274612427,123.76234436035156,187.89308166503906,11684.9365234375,15317.1181640625,35303.80859375,27251.44921875
raw,127,1,63,V,2526,32768,0.5051208138465881,1.34182608127594,0.32959359884262085,534.6577758789062,819.3932495117188,221290.890625,285858.9375,671405.3125,514689.84375
raw,128,2,0,K,2521,32768,1.0000001192092896,0.0,1.0,0.9017372131347656,0.9017372131347656,0.8131300806999207,0.8131300210952759,0.8131300210952759,0.0
raw,128,2,0,V,2521,32768,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
raw,129,2,1,K,2521,32768,0.9288451671600342,0.4060317873954773,0.8482521772384644,14.473716735839844,15.84887409210205,213.06976318359375,209.4884796142578,251.1868133544922,34.53666305541992
raw,129,2,1,V,2521,32768,0.9568179249763489,0.3235432207584381,0.8707574009895325,0.9159335494041443,1.0064589977264404,0.8820421695709229,0.8389342427253723,1.0129597187042236,0.08781992644071579
raw,130,2,2,K,2521,32768,0.9520478248596191,0.3119368851184845,0.9400362968444824,39.17826461791992,39.678871154785156,1480.0052490234375,1534.9364013671875,1574.412841796875,149.35662841796875
raw,130,2,2,V,2521,32768,0.9003714323043823,0.4429572522640228,0.9157126545906067,2.702650308609009,2.657371997833252,6.4664201736450195,7.304318904876709,7.061625957489014,1.4331941604614258
raw,131,2,3,K,2521,32768,0.9515203237533569,0.3092421591281891,0.9676409959793091,48.53255081176758,47.7240104675293,2203.880859375,2355.408447265625,2277.5810546875,225.2499237060547
raw,131,2,3,V,2521,32768,0.9148806929588318,0.41365933418273926,0.9104135632514954,3.1803205013275146,3.19592547416687,9.298909187316895,10.1144380569458,10.213939666748047,1.730728268623352
raw,132,2,4,K,2521,32768,0.9579750895500183,0.2879602313041687,0.9745975732803345,51.4592399597168,50.58155822753906,2493.502197265625,2648.053466796875,2558.494140625,219.57998657226562
raw,132,2,4,V,2521,32768,0.9377474784851074,0.35510990023612976,0.9270028471946716,3.5345253944396973,3.575493097305298,11.850944519042969,12.49286937713623,12.784151077270508,1.575392723083496
raw,133,2,5,K,2521,32768,0.9433459639549255,0.33976423740386963,0.928185760974884,49.5130500793457,50.321754455566406,2350.42529296875,2451.542236328125,2532.279052734375,283.00604248046875
raw,133,2,5,V,2521,32768,0.9452559351921082,0.3337397575378418,0.9312187433242798,3.9678711891174316,4.027682781219482,15.106443405151367,15.744001388549805,16.22222900390625,1.753605604171753
raw,134,2,6,K,2521,32768,0.9531110525131226,0.31064993143081665,0.9314929246902466,71.5122299194336,73.17189025878906,4987.330078125,5113.9990234375,5354.12548828125,493.5187683105469
raw,134,2,6,V,2521,32768,0.9475818872451782,0.3362933099269867,0.9003875255584717,4.495429039001465,4.731059551239014,20.15330696105957,20.208881378173828,22.382925033569336,2.285494089126587
raw,135,2,7,K,2521,32768,0.9577881097793579,0.3012128174304962,0.9142225384712219,52.048370361328125,54.52863693237305,2718.323974609375,2709.032958984375,2973.372314453125,245.7887420654297
raw,135,2,7,V,2521,32768,0.9482214450836182,0.3346589207649231,0.8999843597412109,8.51319694519043,8.969484329223633,72.40522766113281,72.47452545166016,80.45165252685547,8.116915702819824
raw,136,2,8,K,2521,32768,0.7535531520843506,0.9607946276664734,0.5181789398193359,52.52225112915039,76.37962341308594,3022.976318359375,2758.5869140625,5833.8466796875,2546.534912109375
raw,136,2,8,V,2521,32768,0.7448384165763855,0.9332898855209351,0.5330303311347961,9.465972900390625,13.227428436279297,93.2615737915039,89.60464477539062,174.96485900878906,78.0488510131836
raw,137,2,9,K,2521,32768,0.7140023708343506,1.0444095134735107,0.47952789068222046,53.0587272644043,79.00282287597656,2992.947265625,2815.228515625,6241.44580078125,3070.845458984375
raw,137,2,9,V,2521,32768,0.717720627784729,1.0187194347381592,0.491155743598938,7.384688854217529,10.791167259216309,57.19473648071289,54.53363037109375,116.44928741455078,56.594966888427734
raw,138,2,10,K,2521,32768,0.6173620820045471,1.23857581615448,0.3922204375267029,59.596736907958984,93.80633544921875,3451.394287109375,3551.77099609375,8799.62890625,5448.71484375
raw,138,2,10,V,2521,32768,0.6830233931541443,1.1171765327453613,0.4469015300273895,10.33594799041748,15.796978950500488,111.52183532714844,106.83181762695312,249.54454040527344,133.33580017089844
raw,139,2,11,K,2521,32768,0.5816423892974854,1.316321849822998,0.359809011220932,62.82628631591797,101.56062316894531,3711.27197265625,3947.142333984375,10314.560546875,6839.2685546875
raw,139,2,11,V,2521,32768,0.6237614750862122,1.3113536834716797,0.3720143139362335,11.686822891235352,19.595457077026367,142.84677124023438,136.5818328857422,383.98193359375,234.8745880126953
raw,140,2,12,K,2521,32768,0.6144757866859436,1.3378678560256958,0.36253097653388977,71.75733947753906,121.62586212158203,5362.86669921875,5149.11572265625,14792.8505859375,9216.419921875
raw,140,2,12,V,2521,32768,0.6357166767120361,1.3467463254928589,0.36550629138946533,10.839836120605469,18.853477478027344,129.9205322265625,117.50204467773438,355.45361328125,213.11839294433594
raw,141,2,13,K,2521,32768,0.6336504817008972,1.1634204387664795,0.4217086732387543,75.40572357177734,113.30304718017578,5413.71875,5686.02294921875,12837.580078125,7696.349609375
raw,141,2,13,V,2521,32768,0.6549951434135437,1.2146731615066528,0.4078410565853119,16.300806045532227,26.179189682006836,279.51385498046875,265.7162780761719,685.3499755859375,392.0484619140625
raw,142,2,14,K,2521,32768,0.5868815183639526,1.3412896394729614,0.35435202717781067,70.6689682006836,117.04267883300781,4854.26416015625,4994.10302734375,13698.98828125,8984.736328125
raw,142,2,14,V,2521,32768,0.6454867124557495,1.1919279098510742,0.4136293828487396,13.614250183105469,21.245630264282227,186.7027130126953,185.34780883789062,451.3768005371094,263.32440185546875
raw,143,2,15,K,2521,32768,0.5897466540336609,1.3090870380401611,0.36403343081474304,80.92780303955078,131.10581970214844,6257.2744140625,6549.30908203125,17188.736328125,11223.7109375
raw,143,2,15,V,2521,32768,0.6467295289039612,1.154378056526184,0.4273822605609894,13.459136009216309,20.3668270111084,177.28143310546875,181.14834594726562,414.8076477050781,241.39852905273438
raw,144,2,16,K,2521,32768,0.5543210506439209,1.3380248546600342,0.34602466225624084,85.066650390625,136.27420043945312,6425.90576171875,7236.3349609375,18570.658203125,12955.3828125
raw,144,2,16,V,2521,32768,0.6168884038925171,1.1784083843231201,0.41293373703956604,15.818133354187012,23.630964279174805,230.59149169921875,250.21334838867188,558.4224853515625,347.46014404296875
raw,145,2,17,K,2521,32768,0.5805918574333191,1.2825475931167603,0.36943942308425903,80.49710845947266,126.50508880615234,5912.33740234375,6479.78466796875,16003.537109375,10658.8583984375
raw,145,2,17,V,2521,32768,0.6345933675765991,1.1289690732955933,0.43538326025009155,17.909198760986328,26.103574752807617,296.6686706542969,320.7394104003906,681.3966064453125,408.8078308105469
raw,146,2,18,K,2521,32768,0.627701461315155,1.100824236869812,0.44643253087997437,103.22920989990234,145.14427185058594,9404.931640625,10656.26953125,21066.859375,12913.537109375
raw,146,2,18,V,2521,32768,0.6858695149421692,0.9749535918235779,0.5138900876045227,23.639724731445312,31.55103874206543,511.5611572265625,558.8366088867188,995.468017578125,531.1964721679688
raw,147,2,19,K,2521,32768,0.666278064250946,1.0071892738342285,0.4960058927536011,104.71726989746094,140.66529846191406,9814.3330078125,10965.70703125,19786.7265625,11124.041015625
