example,source,kind,layer,rank,original_gap,delta_recovery_error,final_kv_error,explained_variance
60,preprocess,v,0,8,0.0005842668159950753,0.8304179774607232,0.00048518566763604694,0.31040598271004183
60,preprocess,v,0,16,0.0005842668159950753,0.730731964542951,0.0004269424382693362,0.46603079599519937
60,preprocess,v,0,32,0.0005842668159950753,0.5711998070565112,0.0003337330925659091,0.6737307804186043
60,preprocess,v,0,64,0.0005842668159950753,0.27213428986649923,0.0001589990350633804,0.9259429282788562
60,preprocess,v,1,4,0.09990112007090048,0.5401168777736902,0.0539582810587893,0.7082737583440006
60,preprocess,v,1,8,0.09990112007090048,0.4807767760958638,0.048030138436053325,0.7688536915668677
60,preprocess,v,1,16,0.09990112007090048,0.40701243629427014,0.04066099826858361,0.8343408767018027
60,preprocess,v,1,32,0.09990112007090048,0.32630490852612004,0.03259822584639212,0.8935251066717604
60,preprocess,v,1,64,0.09990112007090048,0.2497313186755624,0.02494843845247167,0.9376342684725647
60,preprocess,v,2,4,0.21698993257102414,0.4170336789481183,0.09049210987479832,0.8260829106229978
60,preprocess,v,2,8,0.21698993257102414,0.3460642430565938,0.07509245676609279,0.8802395396776668
60,preprocess,v,2,16,0.21698993257102414,0.2867858144765092,0.062229634545583966,0.9177538966150453
60,preprocess,v,2,32,0.21698993257102414,0.2324969249401178,0.050449492065726624,0.9459451798933892
60,preprocess,v,2,64,0.21698993257102414,0.18251790041938387,0.039604546905007004,0.9666872160264999
60,preprocess,v,3,4,0.19877428421507837,0.586605796810701,0.11660214737746281,0.6558936391480825
60,preprocess,v,3,8,0.19877428421507837,0.4836155364003398,0.09613033208326871,0.7661160129522117
60,preprocess,v,3,16,0.19877428421507837,0.39776949234366044,0.0790663461232062,0.8417794309606667
60,preprocess,v,3,32,0.19877428421507837,0.3194572681551288,0.06349988981484009,0.8979470538228621
60,preprocess,v,3,64,0.19877428421507837,0.2459621519089398,0.04889095068969988,0.9395026198283236
60,preprocess,v,4,4,0.23158508410334847,0.6296316583949956,0.1458133005635358,0.6035639747467676
60,preprocess,v,4,8,0.23158508410334847,0.5397399358609144,0.12499571844028577,0.708680801636856
60,preprocess,v,4,16,0.23158508410334847,0.444911316556505,0.1030348246632697,0.8020539203999574
60,preprocess,v,4,32,0.23158508410334847,0.3507281870921061,0.08122341670514033,0.8769897387790846
60,preprocess,v,4,64,0.23158508410334847,0.27500010373577016,0.0636859221520779,0.9243749429453156
60,preprocess,v,5,4,0.22371514338244758,0.6766873701356297,0.15138521203498378,0.5420942030989252
60,preprocess,v,5,8,0.22371514338244758,0.5680221532080567,0.127075157449347,0.677350833464883
60,preprocess,v,5,16,0.22371514338244758,0.4655219330790051,0.10414430600644378,0.7832893298223863
60,preprocess,v,5,32,0.22371514338244758,0.36828364737696456,0.08239062897834838,0.8643671550747196
60,preprocess,v,5,64,0.22371514338244758,0.27915134801482355,0.06245038384653977,0.9220745249015069
60,preprocess,v,6,4,0.304989627955069,0.588478564327876,0.17947985839389205,0.6536929793266019
60,preprocess,v,6,8,0.304989627955069,0.5035183570512816,0.15356787638561797,0.7464692641123781
60,preprocess,v,6,16,0.304989627955069,0.4271068829473376,0.1302631693271577,0.8175797105390092
60,preprocess,v,6,32,0.304989627955069,0.3517529563822502,0.10728100329911809,0.8762698576763468
60,preprocess,v,6,64,0.304989627955069,0.2791998005768119,0.08515304330305132,0.9220474713578685
60,preprocess,v,7,4,0.22351014229548966,0.7729615228901514,0.17276473997011613,0.4025304841313379
60,preprocess,v,7,8,0.22351014229548966,0.7178006750860285,0.16043573102827677,0.4847621908460418
60,preprocess,v,7,16,0.22351014229548966,0.6518172145822451,0.14568775838192732,0.5751343187742435
60,preprocess,v,7,32,0.22351014229548966,0.5752265805133547,0.12856897486268787,0.669114381070913
60,preprocess,v,7,64,0.22351014229548966,0.48971105699012557,0.10945538803153762,0.760183080661614
60,preprocess,v,8,4,0.2437487412427184,0.7303742688192243,0.17802780866075676,0.4665534274467834
60,preprocess,v,8,8,0.2437487412427184,0.6750542715681548,0.1645436289652579,0.544301730437588
60,preprocess,v,8,16,0.2437487412427184,0.6112332926647999,0.1489873456926871,0.6263938619381471
60,preprocess,v,8,32,0.2437487412427184,0.5372083280809293,0.1309438537548318,0.7114072122404926
60,preprocess,v,8,64,0.2437487412427184,0.4582137746233215,0.11168903078450929,0.7900401367454479
60,preprocess,v,9,4,0.23871362498201543,0.7017989105870753,0.16752896195467007,0.5074782890987942
60,preprocess,v,9,8,0.23871362498201543,0.6349580045317573,0.15157312697312275,0.5968283324810488
60,preprocess,v,9,16,0.23871362498201543,0.5606131023802052,0.1338259858815925,0.6857129494396416
60,preprocess,v,9,32,0.23871362498201543,0.4833618726467503,0.11538506479760105,0.7663613000714268
60,preprocess,v,9,64,0.23871362498201543,0.4014513688247833,0.09583191150615607,0.8388367984687078
60,preprocess,v,10,4,0.25277205106155226,0.7465567958180208,0.1887086925128616,0.4426529506179299
60,preprocess,v,10,8,0.25277205106155226,0.6903252899801594,0.17449493944794575,0.5234509940138088
60,preprocess,v,10,16,0.25277205106155226,0.6247403203769014,0.15791689216252067,0.6096995320953665
60,preprocess,v,10,32,0.25277205106155226,0.5549065749975414,0.14026487310966962,0.692078693024498
60,preprocess,v,10,64,0.25277205106155226,0.47583147460422426,0.12027689779535268,0.7735844077759695
60,preprocess,v,11,4,0.27786765018620263,0.7689068567809104,0.21365434150577062,0.4087822455953005
60,preprocess,v,11,8,0.27786765018620263,0.7190920882927527,0.19981242884139652,0.48290656855476805
60,preprocess,v,11,16,0.27786765018620263,0.6653921434926138,0.18489095136465317,0.5572532953783048
60,preprocess,v,11,32,0.27786765018620263,0.6032891027908037,0.1676345253754231,0.6360422584538671
60,preprocess,v,11,64,0.27786765018620263,0.5310645593182801,0.14756566119494172,0.717970433836081
60,preprocess,v,12,4,0.30264048614834793,0.7275305006653532,0.22018018440911347,0.4706993706016205
60,preprocess,v,12,8,0.30264048614834793,0.6672257495593448,0.20192952521733595,0.5548097991249705
60,preprocess,v,12,16,0.30264048614834793,0.6079790446322982,0.1839990736355269,0.6303614812879978
60,preprocess,v,12,32,0.30264048614834793,0.5406147833445284,0.16361192085037188,0.7077356560293485
60,preprocess,v,12,64,0.30264048614834793,0.4637644860783088,0.1403539095250781,0.7849225014525222
60,preprocess,v,13,4,0.3274423763649648,0.820166161884635,0.2685571570616373,0.32732746689942677
60,preprocess,v,13,8,0.3274423763649648,0.777328072844906,0.25453015138753454,0.3957610671672244
60,preprocess,v,13,16,0.3274423763649648,0.7238845698905688,0.23703048377889832,0.4759911294743462
60,preprocess,v,13,32,0.3274423763649648,0.6547037144246349,0.2143777400661718,0.571363046318586
60,preprocess,v,13,64,0.3274423763649648,0.5718856843512564,0.18725960749307957,0.6729467640340951
60,preprocess,v,14,4,0.35436139517344173,0.7771440568809017,0.2753898522470649,0.3960471148546938
60,preprocess,v,14,8,0.35436139517344173,0.7281417752348263,0.25802533535627964,0.46980955515787587
60,preprocess,v,14,16,0.35436139517344173,0.6669530417176169,0.23634241037822543,0.5551736401436187
60,preprocess,v,14,32,0.35436139517344173,0.5957243383825285,0.2111017076880083,0.6451125126586987
60,preprocess,v,14,64,0.35436139517344173,0.5158280690351408,0.1827895542129149,0.733921403195478
60,preprocess,v,15,4,0.3448148269859253,0.7300395066074458,0.25172844616373663,0.4670423187923571
60,preprocess,v,15,8,0.3448148269859253,0.6752061143000775,0.2328210794822201,0.5440967032117907
60,preprocess,v,15,16,0.3448148269859253,0.6125503564673208,0.21121644518544608,0.6247820607917582
60,preprocess,v,15,32,0.3448148269859253,0.5409437013927744,0.18652540880487553,0.7073799119234849
60,preprocess,v,15,64,0.3448148269859253,0.46164714067534657,0.15918277894051672,0.7868819175062768
60,preprocess,v,16,4,0.390648630662198,0.7538306486977594,0.29448291066497617,0.43173935308391526
60,preprocess,v,16,8,0.390648630662198,0.6946719792086834,0.27137265743727107,0.5174308413022906
60,preprocess,v,16,16,0.390648630662198,0.6265180603426685,0.24474842235799982,0.6074751200644604
60,preprocess,v,16,32,0.390648630662198,0.5493484971037593,0.21460223814992005,0.6982162287298409
60,preprocess,v,16,64,0.390648630662198,0.4640003570536982,0.18126110410979815,0.7847036686540406
60,preprocess,v,17,4,0.3980835107837369,0.7559798495584633,0.3009431125939943,0.4284944670615631
60,preprocess,v,17,8,0.3980835107837369,0.6964504224953221,0.2772454292737547,0.5149568090060873
60,preprocess,v,17,16,0.3980835107837369,0.6229831534160201,0.24799932087097265,0.6118919905598316
60,preprocess,v,17,32,0.3980835107837369,0.5394532337345106,0.21474743718867378,0.7089902086133795
60,preprocess,v,17,64,0.3980835107837369,0.44805357394820855,0.17836273973650352,0.7992479948722372
60,preprocess,v,18,4,0.4523186930770423,0.7829571485252758,0.3541461541562804,0.3869781035731693
60,preprocess,v,18,8,0.4523186930770423,0.7166362915893768,0.3241479908232851,0.4864324255770257
60,preprocess,v,18,16,0.4523186930770423,0.6372776084677263,0.288252574989385,0.5938772497456554
60,preprocess,v,18,32,0.4523186930770423,0.5479493785764105,0.2478477467900595,0.6997514785177256
60,preprocess,v,18,64,0.4523186930770423,0.44978969359667126,0.20344828636716966,0.7976892315342126
60,preprocess,v,19,4,0.5102887601767455,0.8061263035783628,0.4113571919988655,0.35016038267908534
60,preprocess,v,19,8,0.5102887601767455,0.7423611138774977,0.3788185324039761,0.44889997660256087
60,preprocess,v,19,16,0.5102887601767455,0.6656581624758332,0.3396778784313235,0.5568992107292973
60,preprocess,v,19,32,0.5102887601767455,0.5748518677560077,0.2933404468824996,0.6695453301374295
60,preprocess,v,19,64,0.5102887601767455,0.47469241586961364,0.24223020435940923,0.7746671103158698
60,preprocess,v,20,4,0.6109221036192454,0.7708425890810556,0.470924776080704,0.40580170285881473
60,preprocess,v,20,8,0.6109221036192454,0.7162935262425798,0.43759954786096394,0.48692358426297067
60,preprocess,v,20,16,0.6109221036192454,0.6458259567801673,0.39454935208805164,0.5829088335489815
60,preprocess,v,20,32,0.6109221036192454,0.5598145003890326,0.3420030522142246,0.6866077251541778
60,preprocess,v,20,64,0.6109221036192454,0.46209310612800825,0.28230289246367396,0.7864699612689693
60,preprocess,v,21,4,0.5459644236087136,0.8068091505348822,0.44048909283401283,0.3490589946131818
60,preprocess,v,21,8,0.5459644236087136,0.7613892742600638,0.41569145626325243,0.4202863730417334
60,preprocess,v,21,16,0.5459644236087136,0.6968570947000037,0.38045918204553025,0.5143901895662701
60,preprocess,v,21,32,0.5459644236087136,0.6168261043482097,0.33676510852727853,0.6195255569946115
60,preprocess,v,21,64,0.5459644236087136,0.5242788679304032,0.2862376099398515,0.7251316686416148
60,preprocess,v,22,4,0.569193002705659,0.8113418067947489,0.4618100792301377,0.3417244725470324
60,preprocess,v,22,8,0.569193002705659,0.7631597869561784,0.4343852106817982,0.4175871395730004
60,preprocess,v,22,16,0.569193002705659,0.6954607228211865,0.3958513770864392,0.5163343830130327
60,preprocess,v,22,32,0.569193002705659,0.61408159898185,0.34953094923077155,0.6229037897918943
60,preprocess,v,22,64,0.569193002705659,0.5229055146427858,0.29763416001087517,0.7265698227561633
60,preprocess,v,23,4,0.6192075031805157,0.8288464157819985,0.5132279196364908,0.31301361904533453
60,preprocess,v,23,8,0.6192075031805157,0.7807461175656828,0.48344385407572776,0.390435499906113
60,preprocess,v,23,16,0.6192075031805157,0.7114821289321972,0.44055507261366356,0.4937931802101084
60,preprocess,v,23,32,0.6192075031805157,0.6240254371116885,0.3864012328350585,0.6105922538375661
60,preprocess,v,23,64,0.6192075031805157,0.5284124221587315,0.32719693657447674,0.7207803121083425
60,preprocess,v,24,4,0.605305751455161,0.8813497914115093,0.5334860977851931,0.22322254517888904
60,preprocess,v,24,8,0.605305751455161,0.8431632278829725,0.5103715512530618,0.28907577114596655
60,preprocess,v,24,16,0.605305751455161,0.7884625206557964,0.4772608985597872,0.3783268535211079
60,preprocess,v,24,32,0.605305751455161,0.715076634474776,0.4328399995787817,0.48866540682822773
60,preprocess,v,24,64,0.605305751455161,0.6256571046200432,0.3787138438652955,0.6085531874384643
60,preprocess,v,25,4,0.6480313690784257,0.8503232715095104,0.5510361537955539,0.2769503339293635
60,preprocess,v,25,8,0.6480313690784257,0.8137344592351093,0.5273254556844204,0.33783622985334416
60,preprocess,v,25,16,0.6480313690784257,0.7590056224786518,0.4918594526730634,0.42391046504579427
60,preprocess,v,25,32,0.6480313690784257,0.6883419800597957,0.4460671957323038,0.5261853184873598
60,preprocess,v,25,64,0.6480313690784257,0.6042469954011456,0.3915710076913296,0.6348855685486879
60,preprocess,v,26,4,0.6148359278212824,0.8510021775545216,0.5232267134146659,0.2757952937974626
60,preprocess,v,26,8,0.6148359278212824,0.8153352963231449,0.501297433400281,0.33522835456964944
60,preprocess,v,26,16,0.6148359278212824,0.7629756954922762,0.4691048696430818,0.4178680880880775
60,preprocess,v,26,32,0.6148359278212824,0.693432725322784,0.42634735305547433,0.5191510554514164
60,preprocess,v,26,64,0.6148359278212824,0.6109303231259551,0.3756219120533025,0.6267641402852161
60,preprocess,v,27,4,0.5736970385983633,0.8511605679374121,0.4883082971973944,0.2755256875884619
60,preprocess,v,27,8,0.5736970385983633,0.8106937680254747,0.46509261392636336,0.3427756144846579
60,preprocess,v,27,16,0.5736970385983633,0.7561372474819897,0.43379369965433523,0.4282564629703603
60,preprocess,v,27,32,0.5736970385983633,0.6839778919686791,0.3923960910891825,0.5321742432980819
60,preprocess,v,27,64,0.5736970385983633,0.6010700922750724,0.344832131928254,0.638714744172436
60,preprocess,v,28,4,0.5414190908954424,0.8862133396764843,0.47981282070705605,0.21462591657945224
60,preprocess,v,28,8,0.5414190908954424,0.8515069509519326,0.4610221192755454,0.274935912480543
60,preprocess,v,28,16,0.5414190908954424,0.8046698654207906,0.4356636270070824,0.35250640768368685
60,preprocess,v,28,32,0.5414190908954424,0.7429336913552974,0.4022384837691803,0.4480495302491917
60,preprocess,v,28,64,0.5414190908954424,0.6661794471613967,0.3606822706553518,0.5562049441797359
60,preprocess,v,29,4,0.5731277207835214,0.8775776366412398,0.502964070698783,0.2298574916671762
60,preprocess,v,29,8,0.5731277207835214,0.8458787947269277,0.48479658568095624,0.28448906463132007
60,preprocess,v,29,16,0.5731277207835214,0.8007556650847162,0.4589352692344961,0.3587903648347339
60,preprocess,v,29,32,0.5731277207835214,0.7385440494444947,0.42328006775635557,0.45455268703012774
60,preprocess,v,29,64,0.5731277207835214,0.6615548508270569,0.37915542382779355,0.5623451793471905
60,preprocess,v,30,4,0.5232436420753009,0.8868101033700719,0.46401774831653053,0.21356784056076222
60,preprocess,v,30,8,0.5232436420753009,0.8551414874841262,0.44744734640088457,0.2687330363834359
60,preprocess,v,30,16,0.5232436420753009,0.8118342405659262,0.4247871047951513,0.34092516584474575
60,preprocess,v,30,32,0.5232436420753009,0.752918038021324,0.39395957639846746,0.4331144280221202
60,preprocess,v,30,64,0.5232436420753009,0.677762407644723,0.3546348706377496,0.5406381187836284
60,preprocess,v,31,4,0.5876391190393229,0.8971433934112808,0.5271965533561537,0.19513373165849182
60,preprocess,v,31,8,0.5876391190393229,0.8664284047752545,0.5091472244927764,0.2493018193986079
60,preprocess,v,31,16,0.5876391190393229,0.8228533873276784,0.4835408396277596,0.3229123029633657
60,preprocess,v,31,32,0.5876391190393229,0.761784507885668,0.44765437711173806,0.4196843635453906
60,preprocess,v,31,64,0.5876391190393229,0.6854694658997541,0.4028086730696867,0.5301316113191058
60,preprocess,v,32,4,0.5372512814724854,0.8734721403977518,0.4692740267592069,0.23704641994897013
60,preprocess,v,32,8,0.5372512814724854,0.8337727699894141,0.44794548913367654,0.3048229680241795
60,preprocess,v,32,16,0.5372512814724854,0.782551547894217,0.42042682192444514,0.38761307488836494
60,preprocess,v,32,32,0.5372512814724854,0.7191488675728158,0.386363650672982,0.4828249062687367
60,preprocess,v,32,64,0.5372512814724854,0.642546919592615,0.3452091559573305,0.5871334561220415
60,preprocess,v,33,4,0.49415857756419945,0.8448252721408392,0.4174776547714048,0.28627025955215696
60,preprocess,v,33,8,0.49415857756419945,0.7996310974480961,0.39514456569105094,0.3605901079939536
60,preprocess,v,33,16,0.49415857756419945,0.7415059442718496,0.36642152267677575,0.4501689346095127
60,preprocess,v,33,32,0.49415857756419945,0.6677455494087786,0.32997219087066687,0.5541158812447685
60,preprocess,v,33,64,0.49415857756419945,0.5817851770808122,0.28749413555419,0.661526007729048
60,preprocess,v,34,4,0.5705563919516502,0.88524148091803,0.5050801853585268,0.21634752046205305
60,preprocess,v,34,8,0.5705563919516502,0.8461220727346076,0.48276035697010944,0.2840774380312913
60,preprocess,v,34,16,0.5705563919516502,0.7936508426074032,0.4528225612274669,0.370118340028559
60,preprocess,v,34,32,0.5705563919516502,0.7265291133999625,0.4145258295893139,0.47215544738226445
60,preprocess,v,34,64,0.5705563919516502,0.645608337417436,0.3683559636107958,0.5831898746570942
60,preprocess,v,35,4,0.633549929619788,0.9057315319964366,0.5738261483507652,0.1796503919473878
60,preprocess,v,35,8,0.633549929619788,0.8719064487436664,0.5523962692365891,0.23977914463920819
60,preprocess,v,35,16,0.633549929619788,0.8276101543924695,0.524332355067971,0.3150614323464726
60,preprocess,v,35,32,0.633549929619788,0.7674697934711496,0.48623043363896007,0.41099011610935093
60,preprocess,v,35,64,0.633549929619788,0.6916439593606649,0.4381909817749008,0.5216286334799028
60,preprocess,v,36,4,0.6433924620446342,0.8641337140609594,0.5559771178254546,0.25327292422321207
60,preprocess,v,36,8,0.6433924620446342,0.8196283536332649,0.5273427044056964,0.32820936192042366
60,preprocess,v,36,16,0.6433924620446342,0.7613056576961205,0.4898183214736164,0.4204136955598775
60,preprocess,v,36,32,0.6433924620446342,0.6886785801039195,0.44309060721046356,0.5257218133060494
60,preprocess,v,36,64,0.6433924620446342,0.6037863238078119,0.38847156942358685,0.6354420751826481
60,preprocess,v,37,4,0.7385910531774703,0.892527447117037,0.6592127871559713,0.20339475614274471
60,preprocess,v,37,8,0.7385910531774703,0.8547035225140112,0.6312763748481172,0.2694818886021412
60,preprocess,v,37,16,0.7385910531774703,0.8064230835076859,0.5956168745545648,0.3496818103859559
60,preprocess,v,37,32,0.7385910531774703,0.7405916487360711,0.546994365814414,0.4515240098223879
60,preprocess,v,37,64,0.7385910531774703,0.6600925107524828,0.4875384227112369,0.5642778772484834
60,preprocess,v,38,4,0.729245523273187,0.839620184717785,0.612289260955251,0.29503794541447265
60,preprocess,v,38,8,0.729245523273187,0.7981170147707213,0.5820232600697086,0.3630092307334722
60,preprocess,v,38,16,0.729245523273187,0.743972200884799,0.5425383969349399,0.44650536431062837
60,preprocess,v,38,32,0.729245523273187,0.6764756056971272,0.4933168070581476,0.5423807548967049
60,preprocess,v,38,64,0.729245523273187,0.5981890266023316,0.43622666972089574,0.642169888452555
60,preprocess,v,39,4,0.7409814862543928,0.8344133629940157,0.6182848538618319,0.3037543396570169
60,preprocess,v,39,8,0.7409814862543928,0.7863841387834809,0.5826960879226644,0.38159998626976305
60,preprocess,v,39,16,0.7409814862543928,0.7242056001326942,0.5366229419400782,0.47552624873644417
60,preprocess,v,39,32,0.7409814862543928,0.6470191494966803,0.4794292110291033,0.5813662201845925
60,preprocess,v,39,64,0.7409814862543928,0.562443450083668,0.4167601835770447,0.6836573654579804
60,preprocess,v,40,4,0.8199835060691012,0.8185087390768025,0.6711636656163957,0.33004344405490277
60,preprocess,v,40,8,0.8199835060691012,0.7734639736904949,0.634227700964871,0.40175348140290945
60,preprocess,v,40,16,0.8199835060691012,0.714486386591473,0.5858670523159194,0.4895092033754601
60,preprocess,v,40,32,0.8199835060691012,0.6339362501850685,0.5198172690510514,0.5981248307012942
60,preprocess,v,40,64,0.8199835060691012,0.5443740882460628,0.4463777734931769,0.7036568520462678
60,preprocess,v,41,4,0.7992085592452359,0.8417015947593147,0.6726951188620094,0.2915384253796263
60,preprocess,v,41,8,0.7992085592452359,0.7935452978543679,0.6342081941940209,0.3702858602532227
60,preprocess,v,41,16,0.7992085592452359,0.7258595543002553,0.5801131686066962,0.4731279074310347
60,preprocess,v,41,32,0.7992085592452359,0.6395140968064198,0.5111051399256771,0.5910217199858692
60,preprocess,v,41,64,0.7992085592452359,0.5457498862505039,0.43616798029851656,0.7021570616575621
60,preprocess,v,42,4,0.9008420683352457,0.8566496815381687,0.7717060709555735,0.2661513231205542
60,preprocess,v,42,8,0.9008420683352457,0.812441970742839,0.7318819053263422,0.33993804417549206
60,preprocess,v,42,16,0.9008420683352457,0.7507796644391582,0.676333905777413,0.436329895464625
60,preprocess,v,42,32,0.9008420683352457,0.6653364236623847,0.599363040030798,0.5573274433481478
60,preprocess,v,42,64,0.9008420683352457,0.5694231991558217,0.512960372485603,0.6757572202631494
60,preprocess,v,43,4,0.9496183482168368,0.873468186079746,0.829461416085005,0.23705332790655825
60,preprocess,v,43,8,0.9496183482168368,0.8286616296952052,0.7869122880218328,0.3133199034708866
60,preprocess,v,43,16,0.9496183482168368,0.7707258314614874,0.7318953910005058,0.4059816927179989
60,preprocess,v,43,32,0.9496183482168368,0.6938194901073552,0.6588637181563947,0.5186145151471696
60,preprocess,v,43,64,0.9496183482168368,0.6039616007005236,0.573533017643628,0.6352303848792613
60,preprocess,v,44,4,1.0210127721005917,0.9023714459028533,0.9213327714456914,0.1857257736191938
60,preprocess,v,44,8,1.0210127721005917,0.8658842571072373,0.8840788856673217,0.2502444532938479
60,preprocess,v,44,16,1.0210127721005917,0.8139762660994381,0.8310801638742761,0.33744263822681686
60,preprocess,v,44,32,1.0210127721005917,0.7439787921865284,0.7596118489944174,0.44649555677667435
60,preprocess,v,44,64,1.0210127721005917,0.657990999707954,0.6718172146290577,0.5670478443033272
60,preprocess,v,45,4,0.9513481689998541,0.9086815067482914,0.8644724876490155,0.17429791929365487
60,preprocess,v,45,8,0.9513481689998541,0.8678806140463589,0.8256566330834726,0.246783239762515
60,preprocess,v,45,16,0.9513481689998541,0.8098530989650488,0.7704522628592568,0.3441379580967069
60,preprocess,v,45,32,0.9513481689998541,0.73582001443168,0.7000210234430251,0.45856890636176223
60,preprocess,v,45,64,0.9513481689998541,0.6502804878451784,0.6186431514478423,0.5771352871278368
60,preprocess,v,46,4,0.9872285124784457,0.8444060556707809,0.8336217342676565,0.2869784131465142
60,preprocess,v,46,8,0.9872285124784457,0.7981666249954482,0.7879728499041977,0.36293003874337554
60,preprocess,v,46,16,0.9872285124784457,0.7326939122650714,0.7233363211074592,0.46315963092970397
60,preprocess,v,46,32,0.9872285124784457,0.6529864142477941,0.6446468064064839,0.5736087428078082
60,preprocess,v,46,64,0.9872285124784457,0.5676148795165773,0.5603655931657827,0.6778133485513814
60,preprocess,v,47,4,0.9740619448275287,0.9237184706592163,0.8997590100034268,0.1467441869629985
60,preprocess,v,47,8,0.9740619448275287,0.8868663913550646,0.8638628019654865,0.21346800388484533
60,preprocess,v,47,16,0.9740619448275287,0.8319972787622038,0.8104168874423238,0.3077805281322879
60,preprocess,v,47,32,0.9740619448275287,0.7576096988430021,0.737958776675213,0.4260275442190156
60,preprocess,v,47,64,0.9740619448275287,0.6679262270442977,0.6506015197160822,0.5538745552263693
60,preprocess,v,48,4,1.0034434427721817,0.9105068962419048,0.9136421746327906,0.17097719189593313
60,preprocess,v,48,8,1.0034434427721817,0.8759177567318908,0.8789339294003349,0.23276808344177227
60,preprocess,v,48,16,1.0034434427721817,0.8285762043898517,0.8314293591320597,0.31346147351890663
60,preprocess,v,48,32,1.0034434427721817,0.7650355191070893,0.767669875135821,0.41472065450454626
60,preprocess,v,48,64,1.0034434427721817,0.6861130854859091,0.6884756766310249,0.5292488339250055
60,preprocess,v,49,4,1.0071252196132117,0.9017497743382747,0.908174939516599,0.1868473444808705
60,preprocess,v,49,8,1.0071252196132117,0.8693512691930596,0.8755455879070844,0.24422837075241643
60,preprocess,v,49,16,1.0071252196132117,0.8231849179256844,0.8290502912481884,0.32236659089968434
60,preprocess,v,49,32,1.0071252196132117,0.7608064702664415,0.7662273834502423,0.4211735148007182
60,preprocess,v,49,64,1.0071252196132117,0.6843875455636007,0.6892639571262883,0.5316136874774303
60,preprocess,v,50,4,0.9452390139841286,0.9267425239701372,0.8759931895746951,0.14114829426545975
60,preprocess,v,50,8,0.9452390139841286,0.8936967529691245,0.8447570375773527,0.2013061137324436
60,preprocess,v,50,16,0.9452390139841286,0.8472725576527809,0.8008750769715253,0.2821292130485152
60,preprocess,v,50,32,0.9452390139841286,0.7840671463182302,0.7411308562831933,0.38523871006438704
60,preprocess,v,50,64,0.9452390139841286,0.7077292333574108,0.6689732827065021,0.49911933225133165
60,preprocess,v,51,4,0.9075771618961747,0.8808432945812623,0.7994332573713382,0.2241150903912275
60,preprocess,v,51,8,0.9075771618961747,0.8462384118164409,0.7680266560838916,0.2838805503663878
60,preprocess,v,51,16,0.9075771618961747,0.798792610365393,0.7249659302590602,0.3619303656256415
60,preprocess,v,51,32,0.9075771618961747,0.7360188932715047,0.6679939382573157,0.4582761887473893
60,preprocess,v,51,64,0.9075771618961747,0.659099863560307,0.5981839835762194,0.5655873698547847
60,preprocess,v,52,4,0.783776051777289,0.9206561359032502,0.7215882312427847,0.1523922794236961
60,preprocess,v,52,8,0.783776051777289,0.8886262977841991,0.6964840111827691,0.21034330288634798
60,preprocess,v,52,16,0.783776051777289,0.8444456819855499,0.6618563025670146,0.2869114901759594
60,preprocess,v,52,32,0.783776051777289,0.7863567513688839,0.6163275898763192,0.3816430595765752
60,preprocess,v,52,64,0.783776051777289,0.7134079543760532,0.5591520697873754,0.4910490906329752
60,preprocess,v,53,4,0.8837066280202228,0.9221379865080173,0.8148994506263576,0.1496615338389399
60,preprocess,v,53,8,0.8837066280202228,0.8946318750811265,0.7905921176473515,0.19963380808882766
60,preprocess,v,53,16,0.8837066280202228,0.8564832009492612,0.7568798814668385,0.2664365264917075
60,preprocess,v,53,32,0.8837066280202228,0.8026013058891867,0.7092640936719605,0.35583114378497244
60,preprocess,v,53,64,0.8837066280202228,0.732215000119542,0.6470632487414675,0.46386119359993916
60,preprocess,v,54,4,0.7961579465103149,0.9199908534779762,0.7324580287132976,0.15361682951686503
60,preprocess,v,54,8,0.7961579465103149,0.892449632794356,0.710530867009439,0.2035336529252192
60,preprocess,v,54,16,0.7961579465103149,0.8534913445100988,0.679513916209488,0.27155252484634396
60,preprocess,v,54,32,0.7961579465103149,0.7960632681076244,0.6337920968288565,0.3662832731698086
60,preprocess,v,54,64,0.7961579465103149,0.7206169950333786,0.5737249469862085,0.4807111464690636
60,preprocess,v,55,4,0.8714598426729813,0.914229830343924,0.7967145841184624,0.16418381730931983
60,preprocess,v,55,8,0.8714598426729813,0.8792908682373685,0.7662666816979262,0.22684756903437467
60,preprocess,v,55,16,0.8714598426729813,0.8337045253084969,0.7265400144610952,0.30493676448013385
60,preprocess,v,55,32,0.8714598426729813,0.7732272312692456,0.6738364813123616,0.40211964882369655
60,preprocess,v,55,64,0.8714598426729813,0.6996308580605258,0.6097001974945887,0.5105166624494923
60,preprocess,v,56,4,0.8057108918930667,0.9171758634084926,0.7389785829296499,0.1587884355808863
60,preprocess,v,56,8,0.8057108918930667,0.8891884844883052,0.7164288468981166,0.20934383905339105
60,preprocess,v,56,16,0.8057108918930667,0.8499160418496944,0.6847866121129422,0.2776427218065485
60,preprocess,v,56,32,0.8057108918930667,0.7953480095953751,0.640820554176465,0.36742154363267515
60,preprocess,v,56,64,0.8057108918930667,0.7239079216826686,0.5832604972273991,0.4759573209250794
60,preprocess,v,57,4,0.7466472432714558,0.9397746630300293,0.7016801614477327,0.11682358272679491
60,preprocess,v,57,8,0.7466472432714558,0.9089559361561782,0.6786694439862359,0.17379910612644572
