example_id,chunk_id,method,rate,chunk_len,selected_count
6,6,draft_smart_max_score_global,0.15,203,10
6,7,draft_smart_max_score_global,0.15,140,19
6,8,draft_smart_max_score_global,0.15,113,21
6,9,draft_smart_max_score_global,0.15,148,43
6,0,draft_smart_top2_mean_global,0.15,183,27
6,1,draft_smart_top2_mean_global,0.15,84,17
6,2,draft_smart_top2_mean_global,0.15,154,18
6,3,draft_smart_top2_mean_global,0.15,244,12
6,4,draft_smart_top2_mean_global,0.15,86,23
6,5,draft_smart_top2_mean_global,0.15,49,15
6,6,draft_smart_top2_mean_global,0.15,203,10
6,7,draft_smart_top2_mean_global,0.15,140,19
6,8,draft_smart_top2_mean_global,0.15,113,20
6,9,draft_smart_top2_mean_global,0.15,148,49
7,0,draft_smart_frequency_global,0.15,154,28
7,1,draft_smart_frequency_global,0.15,84,18
7,2,draft_smart_frequency_global,0.15,152,12
7,3,draft_smart_frequency_global,0.15,254,11
7,4,draft_smart_frequency_global,0.15,49,17
7,5,draft_smart_frequency_global,0.15,203,18
7,6,draft_smart_frequency_global,0.15,37,16
7,7,draft_smart_frequency_global,0.15,183,13
7,8,draft_smart_frequency_global,0.15,244,11
7,9,draft_smart_frequency_global,0.15,227,28
7,10,draft_smart_frequency_global,0.15,86,25
7,11,draft_smart_frequency_global,0.15,140,12
7,12,draft_smart_frequency_global,0.15,42,25
7,13,draft_smart_frequency_global,0.15,148,17
7,14,draft_smart_frequency_global,0.15,137,70
7,0,draft_smart_mean_score_global,0.15,154,28
7,1,draft_smart_mean_score_global,0.15,84,16
7,2,draft_smart_mean_score_global,0.15,152,13
7,3,draft_smart_mean_score_global,0.15,254,16
7,4,draft_smart_mean_score_global,0.15,49,13
7,5,draft_smart_mean_score_global,0.15,203,17
7,6,draft_smart_mean_score_global,0.15,37,14
7,7,draft_smart_mean_score_global,0.15,183,15
7,8,draft_smart_mean_score_global,0.15,244,14
7,9,draft_smart_mean_score_global,0.15,227,29
7,10,draft_smart_mean_score_global,0.15,86,24
7,11,draft_smart_mean_score_global,0.15,140,11
7,12,draft_smart_mean_score_global,0.15,42,24
7,13,draft_smart_mean_score_global,0.15,148,20
7,14,draft_smart_mean_score_global,0.15,137,67
7,0,draft_smart_max_score_global,0.15,154,35
7,1,draft_smart_max_score_global,0.15,84,16
7,2,draft_smart_max_score_global,0.15,152,19
7,3,draft_smart_max_score_global,0.15,254,16
7,4,draft_smart_max_score_global,0.15,49,16
7,5,draft_smart_max_score_global,0.15,203,17
7,6,draft_smart_max_score_global,0.15,37,13
7,7,draft_smart_max_score_global,0.15,183,18
7,8,draft_smart_max_score_global,0.15,244,15
7,9,draft_smart_max_score_global,0.15,227,24
7,10,draft_smart_max_score_global,0.15,86,23
7,11,draft_smart_max_score_global,0.15,140,10
7,12,draft_smart_max_score_global,0.15,42,23
7,13,draft_smart_max_score_global,0.15,148,19
7,14,draft_smart_max_score_global,0.15,137,57
7,0,draft_smart_top2_mean_global,0.15,154,32
7,1,draft_smart_top2_mean_global,0.15,84,17
7,2,draft_smart_top2_mean_global,0.15,152,17
7,3,draft_smart_top2_mean_global,0.15,254,16
7,4,draft_smart_top2_mean_global,0.15,49,15
7,5,draft_smart_top2_mean_global,0.15,203,18
7,6,draft_smart_top2_mean_global,0.15,37,14
7,7,draft_smart_top2_mean_global,0.15,183,17
7,8,draft_smart_top2_mean_global,0.15,244,15
7,9,draft_smart_top2_mean_global,0.15,227,25
7,10,draft_smart_top2_mean_global,0.15,86,24
7,11,draft_smart_top2_mean_global,0.15,140,10
7,12,draft_smart_top2_mean_global,0.15,42,23
7,13,draft_smart_top2_mean_global,0.15,148,19
7,14,draft_smart_top2_mean_global,0.15,137,59
9,0,draft_smart_frequency_global,0.15,205,68
9,1,draft_smart_frequency_global,0.15,152,30
9,2,draft_smart_frequency_global,0.15,321,17
9,3,draft_smart_frequency_global,0.15,212,15
9,4,draft_smart_frequency_global,0.15,228,18
9,5,draft_smart_frequency_global,0.15,154,8
9,6,draft_smart_frequency_global,0.15,139,11
9,7,draft_smart_frequency_global,0.15,265,14
9,8,draft_smart_frequency_global,0.15,196,14
9,9,draft_smart_frequency_global,0.15,126,26
9,10,draft_smart_frequency_global,0.15,152,21
9,11,draft_smart_frequency_global,0.15,162,20
9,12,draft_smart_frequency_global,0.15,333,23
9,13,draft_smart_frequency_global,0.15,311,45
9,14,draft_smart_frequency_global,0.15,151,136
9,0,draft_smart_mean_score_global,0.15,205,58
9,1,draft_smart_mean_score_global,0.15,152,23
9,2,draft_smart_mean_score_global,0.15,321,20
9,3,draft_smart_mean_score_global,0.15,212,16
9,4,draft_smart_mean_score_global,0.15,228,22
9,5,draft_smart_mean_score_global,0.15,154,10
9,6,draft_smart_mean_score_global,0.15,139,9
9,7,draft_smart_mean_score_global,0.15,265,19
9,8,draft_smart_mean_score_global,0.15,196,13
9,9,draft_smart_mean_score_global,0.15,126,28
9,10,draft_smart_mean_score_global,0.15,152,18
9,11,draft_smart_mean_score_global,0.15,162,24
9,12,draft_smart_mean_score_global,0.15,333,23
9,13,draft_smart_mean_score_global,0.15,311,48
9,14,draft_smart_mean_score_global,0.15,151,135
9,0,draft_smart_max_score_global,0.15,205,53
9,1,draft_smart_max_score_global,0.15,152,22
9,2,draft_smart_max_score_global,0.15,321,21
9,3,draft_smart_max_score_global,0.15,212,12
9,4,draft_smart_max_score_global,0.15,228,27
9,5,draft_smart_max_score_global,0.15,154,10
9,6,draft_smart_max_score_global,0.15,139,11
9,7,draft_smart_max_score_global,0.15,265,29
9,8,draft_smart_max_score_global,0.15,196,22
9,9,draft_smart_max_score_global,0.15,126,27
9,10,draft_smart_max_score_global,0.15,152,20
9,11,draft_smart_max_score_global,0.15,162,25
9,12,draft_smart_max_score_global,0.15,333,23
9,13,draft_smart_max_score_global,0.15,311,40
9,14,draft_smart_max_score_global,0.15,151,124
9,0,draft_smart_top2_mean_global,0.15,205,59
9,1,draft_smart_top2_mean_global,0.15,152,23
9,2,draft_smart_top2_mean_global,0.15,321,20
9,3,draft_smart_top2_mean_global,0.15,212,14
9,4,draft_smart_top2_mean_global,0.15,228,26
9,5,draft_smart_top2_mean_global,0.15,154,10
9,6,draft_smart_top2_mean_global,0.15,139,10
9,7,draft_smart_top2_mean_global,0.15,265,24
9,8,draft_smart_top2_mean_global,0.15,196,18
9,9,draft_smart_top2_mean_global,0.15,126,28
9,10,draft_smart_top2_mean_global,0.15,152,20
9,11,draft_smart_top2_mean_global,0.15,162,25
9,12,draft_smart_top2_mean_global,0.15,333,22
9,13,draft_smart_top2_mean_global,0.15,311,42
9,14,draft_smart_top2_mean_global,0.15,151,125
10,0,draft_smart_frequency_global,0.15,186,37
10,1,draft_smart_frequency_global,0.15,203,16
10,2,draft_smart_frequency_global,0.15,90,18
10,3,draft_smart_frequency_global,0.15,310,11
10,4,draft_smart_frequency_global,0.15,88,21
10,5,draft_smart_frequency_global,0.15,123,9
10,6,draft_smart_frequency_global,0.15,89,12
10,7,draft_smart_frequency_global,0.15,117,9
10,8,draft_smart_frequency_global,0.15,68,18
10,9,draft_smart_frequency_global,0.15,231,10
10,10,draft_smart_frequency_global,0.15,138,16
10,11,draft_smart_frequency_global,0.15,99,8
10,12,draft_smart_frequency_global,0.15,122,15
10,13,draft_smart_frequency_global,0.15,190,24
10,14,draft_smart_frequency_global,0.15,124,21
