example,target,source,kind,rank,original_gap,delta_recovery_error,final_kv_error,explained_delta_energy
2,4,preprocess,v,64,0.8724173860012043,0.5984072795262243,0.5220609145683606,0.6419087278100233
2,5,preprocess,v,1,0.24088752092627702,0.9819780666785228,0.2365462620861677,0.03571907656231066
2,5,preprocess,v,2,0.24088752092627702,0.9681527442861751,0.23321591444906853,0.06268026373114799
2,5,preprocess,v,4,0.24088752092627702,0.9494360237002506,0.22870729002725537,0.09857123690025715
2,5,preprocess,v,8,0.24088752092627702,0.919929783108505,0.22159960487925548,0.1537291941499389
2,5,preprocess,v,16,0.24088752092627702,0.8684506340747418,0.20919892028911788,0.24579349617517898
2,5,preprocess,v,32,0.24088752092627702,0.7777248385559294,0.18734420832252685,0.39514407549315356
2,5,preprocess,v,64,0.24088752092627702,0.6046420475250329,0.14565072387609335,0.6344079943647358
2,6,preprocess,v,1,0.8144385827617328,0.9733747270910749,0.7927539332281432,0.05254164066037559
2,6,preprocess,v,2,0.8144385827617328,0.9610954510786077,0.7827532170752094,0.07629553391600763
2,6,preprocess,v,4,0.8144385827617328,0.9440707639725366,0.768887655036579,0.1087303926123111
2,6,preprocess,v,8,0.8144385827617328,0.9161587679737442,0.7461550485732714,0.1606531118648311
2,6,preprocess,v,16,0.8144385827617328,0.8668036429239154,0.7059583304756607,0.24865144461382926
2,6,preprocess,v,32,0.8144385827617328,0.7785390463083934,0.6340722375000789,0.39387695337321726
2,6,preprocess,v,64,0.8144385827617328,0.6077470890360596,0.4949726778720969,0.6306434757681958
2,7,preprocess,v,1,0.8967434993151798,0.9692924629347156,0.8692067150719062,0.060472121297952874
2,7,preprocess,v,2,0.8967434993151798,0.9555100799344125,0.8568474527113124,0.08700048714373254
2,7,preprocess,v,4,0.8967434993151798,0.9377921941814884,0.8409590538407685,0.1205458005322696
2,7,preprocess,v,8,0.8967434993151798,0.9079485815523851,0.8141969882195398,0.17562937325701178
2,7,preprocess,v,16,0.8967434993151798,0.8576543819472885,0.7690959916704093,0.2644289611266146
2,7,preprocess,v,32,0.8967434993151798,0.7683323733632257,0.6889970611268763,0.4096653640420327
2,7,preprocess,v,64,0.8967434993151798,0.5963476988116929,0.5347709222409525,0.6443694221219983
2,8,preprocess,v,1,0.3484589942540962,0.9847651979089114,0.34315029043977524,0.030237504987422614
2,8,preprocess,v,2,0.3484589942540962,0.9727653421218992,0.3389688327610388,0.05372758916646425
2,8,preprocess,v,4,0.3484589942540962,0.9514835131918346,0.3315529880561807,0.09467912412412405
2,8,preprocess,v,8,0.3484589942540962,0.9190909173899937,0.3202654967017918,0.15527188557121985
2,8,preprocess,v,16,0.3484589942540962,0.8631427378808045,0.30076985033967213,0.2549846140436287
2,8,preprocess,v,32,0.3484589942540962,0.7731866367463465,0.2694238378113391,0.40218242475687327
2,8,preprocess,v,64,0.3484589942540962,0.5986267828808753,0.20859688669623502,0.6416459748176934
2,9,preprocess,v,1,0.38165919285791294,0.9836119796137167,0.37540455422474506,0.0325074735603853
2,9,preprocess,v,2,0.38165919285791294,0.9709232107731441,0.3705617689506915,0.05730811878196873
2,9,preprocess,v,4,0.38165919285791294,0.9538158695486015,0.3640325949069877,0.09023528699724503
2,9,preprocess,v,8,0.38165919285791294,0.9245286687177109,0.35285486547680234,0.1452467407190572
2,9,preprocess,v,16,0.38165919285791294,0.8740300735659773,0.3335816124107332,0.23607143050225232
2,9,preprocess,v,32,0.38165919285791294,0.7846145988231737,0.29945537449138765,0.3843799313135502
2,9,preprocess,v,64,0.38165919285791294,0.6119316663961899,0.2335493458809675,0.6255396356615821
2,10,preprocess,v,1,0.9403464408840989,0.9611745889006564,0.9038371037409693,0.076143409651654
2,10,preprocess,v,2,0.9403464408840989,0.9467402605007281,0.8902638344035444,0.10368287914701335
2,10,preprocess,v,4,0.9403464408840989,0.9283339684324907,0.8729555431673042,0.13819604305438327
2,10,preprocess,v,8,0.9403464408840989,0.8996688924421213,0.8460004409820879,0.1905958839719668
2,10,preprocess,v,16,0.9403464408840989,0.8510420111014151,0.8002743261820615,0.2757274953404588
2,10,preprocess,v,32,0.9403464408840989,0.7634313316252156,0.7178899355531797,0.41717260189295
2,10,preprocess,v,64,0.9403464408840989,0.5930268104259363,0.5576506505328784,0.6483192021160407
3,4,preprocess,v,1,0.9578751409112115,0.9596450132955217,0.9192201023351892,0.07908144845703813
3,4,preprocess,v,2,0.9578751409112115,0.9445894758281792,0.9047987772621646,0.10775072215464565
3,4,preprocess,v,4,0.9578751409112115,0.9212701049801536,0.8824617316251513,0.1512613936698567
3,4,preprocess,v,8,0.9578751409112115,0.886032171364753,0.8487081909978795,0.21494699130666095
3,4,preprocess,v,16,0.9578751409112115,0.8302395433238279,0.7952658195513715,0.31070230070144167
3,4,preprocess,v,32,0.9578751409112115,0.7333845135273508,0.7024907942371115,0.462147155318251
3,4,preprocess,v,64,0.9578751409112115,0.5606208228122747,0.5370047496490669,0.6857042930292883
3,5,preprocess,v,1,0.415023386957484,0.9813857943171573,0.40729805626946736,0.03688192271248225
3,5,preprocess,v,2,0.415023386957484,0.9663936175475905,0.4010759522886964,0.0660833759632814
3,5,preprocess,v,4,0.415023386957484,0.9455658364672589,0.3924319360419282,0.10590524890597297
3,5,preprocess,v,8,0.415023386957484,0.9105425863523089,0.37789646815696254,0.1709121984388482
3,5,preprocess,v,16,0.415023386957484,0.8535679055510562,0.35425064316000515,0.27142183061318315
3,5,preprocess,v,32,0.415023386957484,0.7618125586107352,0.3161700283013741,0.41964162554296525
3,5,preprocess,v,64,0.415023386957484,0.5893504304949219,0.2445942117688537,0.6526660700754503
3,6,preprocess,v,1,0.9513103940978085,0.9590978103525569,0.9123997159448362,0.08013139017693072
3,6,preprocess,v,2,0.9513103940978085,0.9424074471640499,0.8965219999623419,0.11186820352973859
3,6,preprocess,v,4,0.9513103940978085,0.9200045859690199,0.8752099252499794,0.15359156179597233
3,6,preprocess,v,8,0.9513103940978085,0.8866498962147356,0.8434792621948211,0.2138519615423986
3,6,preprocess,v,16,0.9513103940978085,0.8342456825301371,0.79362658902214,0.30403414117982563
3,6,preprocess,v,32,0.9513103940978085,0.7440913495533751,0.7078618349883914,0.446328063519837
