part,example,target,source,kind,context_index,prefix_tokens,layer,rank,original_gap,delta_norm2,base_norm2,error_norm2,prediction_norm2,target_prediction_dot,delta_recovery_error,final_kv_error,explained_delta_energy,cosine
t3,0,3,raw,k,44,495,60,2,0.3370723953239762,37639.265625,331279.65625,10301.001953125,19416.2890625,23377.27734375,0.5231414888854852,0.17633655475198176,0.7263229826066777,0.8647493496791455
t3,0,3,raw,k,44,495,60,4,0.3370723953239762,37639.265625,331279.65625,9122.5166015625,26954.84765625,27735.798828125,0.49230784968220187,0.1659433861291758,0.7576329811412865,0.87076640893897
t3,0,3,raw,k,44,495,60,8,0.3370723953239762,37639.265625,331279.65625,8295.0927734375,28572.1328125,28958.154296875,0.46945076716699835,0.15823889457565837,0.7796159772063167,0.8830371540595177
t3,0,3,raw,k,44,495,60,16,0.3370723953239762,37639.265625,331279.65625,7518.67822265625,29066.080078125,29593.3359375,0.4469409817825566,0.15065146729789594,0.8002437588032445,0.894705527944353
t3,0,3,raw,k,44,495,60,32,0.3370723953239762,37639.265625,331279.65625,7140.091796875,30506.564453125,30502.8671875,0.43554328961468475,0.14680961989770608,0.8103020428716189,0.9001677349223868
t3,0,3,raw,k,45,1003,60,0,0.4083826513242327,55239.55078125,331219.25,13783.744140625,29847.65234375,35651.73046875,0.4995264997784968,0.20399795638625626,0.7504732760190435,0.878012010410627
t3,0,3,raw,k,45,1003,60,1,0.4083826513242327,55239.55078125,331219.25,11168.40234375,43960.9140625,44016.03125,0.4496457123190576,0.18362750815342996,0.7978187333930873,0.8932076938724276
t3,0,3,raw,k,45,1003,60,2,0.4083826513242327,55239.55078125,331219.25,11038.13671875,44660.90625,44431.1640625,0.4470157399263061,0.18255347305476854,0.800176928258137,0.8945381290202221
t3,0,3,raw,k,45,1003,60,4,0.4083826513242327,55239.55078125,331219.25,9963.3994140625,48834.91015625,47055.53125,0.4246965189486577,0.17343869041642504,0.8196328667928925,0.905983764985668
t3,0,3,raw,k,45,1003,60,8,0.4083826513242327,55239.55078125,331219.25,7682.638671875,48347.95703125,47952.4296875,0.3729324161948791,0.15229912889041694,0.8609214129510495,0.9278899788472282
t3,0,3,raw,k,45,1003,60,16,0.4083826513242327,55239.55078125,331219.25,7012.90673828125,49191.3359375,48708.9921875,0.35630667844670527,0.14550946602859632,0.8730455508942762,0.9344149240656782
t3,0,3,raw,k,45,1003,60,32,0.4083826513242327,55239.55078125,331219.25,5520.2998046875,49680.4609375,49699.85546875,0.3161231226753704,0.12909919898306343,0.9000661713099727,0.9487182356712167
t3,0,3,raw,k,46,297,60,0,0.3255853488115985,35116.0078125,331264.90625,17743.7109375,29847.65234375,23609.974609375,0.7108363994432145,0.23143791706069977,0.49471161322660673,0.729269184628391
t3,0,3,raw,k,46,297,60,1,0.3255853488115985,35116.0078125,331264.90625,14838.68359375,20634.666015625,20455.99609375,0.6500475394324706,0.2116459548702423,0.5774381964777905,0.7599225668548234
t3,0,3,raw,k,46,297,60,2,0.3255853488115985,35116.0078125,331264.90625,14768.146484375,20285.96484375,20316.9140625,0.6485006671969828,0.211142315933884,0.5794468846450682,0.7612150056857925
t3,0,3,raw,k,46,297,60,4,0.3255853488115985,35116.0078125,331264.90625,13378.796875,20938.12109375,21337.666015625,0.6172426988934356,0.20096517942063172,0.6190114506627475,0.7869107731767053
t3,0,3,raw,k,46,297,60,8,0.3255853488115985,35116.0078125,331264.90625,12137.8984375,22782.265625,22880.1875,0.5879212816797295,0.19141855556945678,0.6543485665480642,0.8089255541038404
t3,0,3,raw,k,46,297,60,16,0.3255853488115985,35116.0078125,331264.90625,8504.63671875,26369.267578125,26490.3203125,0.4921248722902241,0.160228648203476,0.7578131100733306,0.8705337390221066
t3,0,3,raw,k,46,297,60,32,0.3255853488115985,35116.0078125,331264.90625,7966.7890625,27143.50390625,27146.36328125,0.47630933234564415,0.15507934011397614,0.7731294199204467,0.8792778512714825
t3,0,3,raw,k,47,434,60,0,0.3070761457881315,31230.8203125,331200.6875,16817.6796875,29847.65234375,22130.396484375,0.7338230386644391,0.22533955040361098,0.46150374792528914,0.7248404313970717
t3,0,3,raw,k,47,434,60,1,0.3070761457881315,31230.8203125,331200.6875,9909.53125,18068.896484375,19695.091796875,0.5632936558466575,0.1729740447842978,0.6827002572829074,0.8290877504790702
t3,0,3,raw,k,47,434,60,2,0.3070761457881315,31230.8203125,331200.6875,8708.224609375,17540.06640625,20031.330078125,0.5280476513205674,0.162150837559995,0.7211656779348325,0.8558594985070146
t3,0,3,raw,k,47,434,60,4,0.3070761457881315,31230.8203125,331200.6875,7905.3818359375,22050.900390625,22688.16796875,0.5031178547812103,0.15449549172340693,0.746872424200353,0.8645588668190944
t3,0,3,raw,k,47,434,60,8,0.3070761457881315,31230.8203125,331200.6875,6658.34521484375,23211.423828125,23891.94921875,0.4617335780342767,0.14178736752372917,0.7868021029156644,0.8873786925771098
t3,0,3,raw,k,47,434,60,16,0.3070761457881315,31230.8203125,331200.6875,6022.1083984375,24657.28515625,24933.0,0.4391193637205276,0.1348430817522363,0.807174184405679,0.8984837200220104
t3,0,3,raw,k,47,434,60,32,0.3070761457881315,31230.8203125,331200.6875,5245.63037109375,25985.796875,25985.494140625,0.4098332091539325,0.12585000228297077,0.832036740674589,0.9121605054436992
t3,0,3,raw,k,48,1095,60,0,0.39245624714942656,51038.69140625,331372.9375,9174.419921875,29847.65234375,35855.9609375,0.42397430967553196,0.16639136646302807,0.8202457847351561,0.918663606539994
t3,0,3,raw,k,48,1095,60,1,0.39245624714942656,51038.69140625,331372.9375,5716.7724609375,46525.72265625,45923.8203125,0.33467686172921307,0.13134602516199448,0.8879913982230851,0.9424138929733253
t3,0,3,raw,k,48,1095,60,2,0.39245624714942656,51038.69140625,331372.9375,4417.87744140625,46025.5859375,46323.1953125,0.2942097536839839,0.11546445580557349,0.9134406208372096,0.955760505392549
t3,0,3,raw,k,48,1095,60,4,0.39245624714942656,51038.69140625,331372.9375,4002.024169921875,44870.58203125,45953.625,0.2800206685587939,0.10989586070685765,0.9215884251798862,0.9602607085602176
t3,0,3,raw,k,48,1095,60,8,0.39245624714942656,51038.69140625,331372.9375,2935.882080078125,47209.76953125,47656.2890625,0.23983885304285482,0.09412625618582163,0.9424773245710879,0.9708553222273345
t3,0,3,raw,k,48,1095,60,16,0.39245624714942656,51038.69140625,331372.9375,2768.625732421875,48109.35546875,48189.71484375,0.2329069027548679,0.09140576899037188,0.9457543746491345,0.9725004740351807
t3,0,3,raw,k,48,1095,60,32,0.39245624714942656,51038.69140625,331372.9375,2296.7783203125,48730.47265625,48736.1875,0.2121337526104119,0.08325321644320711,0.9549992710034245,0.9772405403294001
t3,0,3,raw,k,49,259,60,0,0.2910021187202788,28050.1640625,331240.25,15845.6298828125,29847.65234375,21026.09375,0.7516004837063082,0.21871733318972209,0.43509671289244356,0.7266676136502525
t3,0,3,raw,k,49,259,60,1,0.2910021187202788,28050.1640625,331240.25,9159.193359375,18149.5,18520.236328125,0.5714272024569497,0.16628652660937407,0.6734709522922242,0.8208172762965618
t3,0,3,raw,k,49,259,60,2,0.2910021187202788,28050.1640625,331240.25,8603.6171875,17528.486328125,18487.517578125,0.5538253573205619,0.161164352381299,0.6932774735887519,0.8337554580057462
t3,0,3,raw,k,49,259,60,4,0.2910021187202788,28050.1640625,331240.25,7861.3642578125,19917.142578125,20052.97265625,0.5293967332341076,0.15405557101471953,0.7197390988410551,0.8483939104386938
t3,0,3,raw,k,49,259,60,8,0.2910021187202788,28050.1640625,331240.25,7019.4267578125,20122.19140625,20576.46875,0.5002454193384573,0.1455724769076054,0.749754520430891,0.8660949457492171
t3,0,3,raw,k,49,259,60,16,0.2910021187202788,28050.1640625,331240.25,6304.9072265625,22553.08203125,22149.171875,0.47410184717073167,0.13796464201588074,0.7752274385093002,0.8806165447379206
t3,0,3,raw,k,49,259,60,32,0.2910021187202788,28050.1640625,331240.25,5799.56884765625,22260.734375,22255.666015625,0.4547054413361862,0.13232024682246962,0.7932429616192641,0.8906419537591952
t3,0,3,raw,k,40,486,61,0,0.3474690538089254,30311.12890625,251055.5625,11438.56640625,21114.046875,19993.3046875,0.6143059801992982,0.2134523176890146,0.6226281626913794,0.7903105655658139
t3,0,3,raw,k,40,486,61,1,0.3474690538089254,30311.12890625,251055.5625,9830.7890625,15420.654296875,17950.498046875,0.5694992192917577,0.1978833548722288,0.6756706392260784,0.8302789864357704
t3,0,3,raw,k,40,486,61,2,0.3474690538089254,30311.12890625,251055.5625,8946.705078125,14404.564453125,17884.494140625,0.543288490838844,0.18877593785705216,0.7048376157220513,0.8559049526043978
t3,0,3,raw,k,40,486,61,4,0.3474690538089254,30311.12890625,251055.5625,7222.734375,22455.73828125,22772.06640625,0.4881460348741361,0.16961564085829478,0.7617134486366587,0.8728461825518581
t3,0,3,raw,k,40,486,61,8,0.3474690538089254,30311.12890625,251055.5625,6421.99169921875,24311.9140625,24100.52734375,0.46029241057046244,0.159937368376348,0.7881308967712328,0.8878015803291364
t3,0,3,raw,k,40,486,61,16,0.3474690538089254,30311.12890625,251055.5625,5908.4306640625,24406.92578125,24404.810546875,0.44150437953413846,0.1534091090092238,0.8050738828521754,0.8972590441150092
t3,0,3,raw,k,40,486,61,32,0.3474690538089254,30311.12890625,251055.5625,5296.83154296875,25033.837890625,25024.068359375,0.4180295906212338,0.14525234631729253,0.8252512613650437,0.9084335063579507
t3,0,3,raw,k,41,102,61,0,0.3201678610207486,25732.0390625,251026.015625,12879.220703125,21114.046875,16983.43359375,0.7074694514322815,0.22650898100259595,0.49948697529010677,0.7286226301010443
t3,0,3,raw,k,41,102,61,1,0.3201678610207486,25732.0390625,251026.015625,8781.068359375,13555.51171875,15253.2412109375,0.5841664058803099,0.1870313086508773,0.658749610240881,0.8167085059309286
t3,0,3,raw,k,41,102,61,2,0.3201678610207486,25732.0390625,251026.015625,8549.3828125,12814.46484375,14998.560546875,0.576408373073489,0.18454743588138867,0.6677533874507735,0.8259661373518168
t3,0,3,raw,k,41,102,61,4,0.3201678610207486,25732.0390625,251026.015625,8225.03125,15844.5859375,16675.796875,0.5653685906076658,0.18101285234317166,0.6803583567543017,0.8258649753651894
t3,0,3,raw,k,41,102,61,8,0.3201678610207486,25732.0390625,251026.015625,7820.02734375,15890.232421875,16901.12109375,0.5512733966593156,0.1765000242460558,0.6960976421357008,0.8358210173925417
t3,0,3,raw,k,41,102,61,16,0.3201678610207486,25732.0390625,251026.015625,7509.615234375,17678.203125,17950.3125,0.5402213475970564,0.17296151333789592,0.7081608956004204,0.8416196230005322
t3,0,3,raw,k,41,102,61,32,0.3201678610207486,25732.0390625,251026.015625,7086.23681640625,18639.78515625,18642.791015625,0.5247720911730358,0.16801515795425614,0.724614252325879,0.8512426577842391
t3,0,3,raw,k,42,959,61,0,0.3842434483810462,37056.9765625,250990.359375,9918.5498046875,21114.046875,24126.23828125,0.517355532604419,0.19879047388693474,0.732343252883598,0.8625194170150601
t3,0,3,raw,k,42,959,61,1,0.3842434483810462,37056.9765625,250990.359375,9094.15234375,27166.53515625,27564.681640625,0.49538872877140927,0.1903498734322291,0.754590007406247,0.8687620945410088
t3,0,3,raw,k,42,959,61,2,0.3842434483810462,37056.9765625,250990.359375,8257.5927734375,29851.439453125,29325.4140625,0.47205406238081477,0.18138368075148575,0.7771649621897698,0.8817115350725788
t3,0,3,raw,k,42,959,61,4,0.3842434483810462,37056.9765625,250990.359375,8177.61474609375,30302.31640625,29590.83984375,0.4697624857309673,0.18050315743731887,0.7793232069998628,0.8830481513954477
t3,0,3,raw,k,42,959,61,8,0.3842434483810462,37056.9765625,250990.359375,6777.4306640625,29626.361328125,29952.955078125,0.42765893512156866,0.16432514396207765,0.817107835210686,0.9039939545045527
t3,0,3,raw,k,42,959,61,16,0.3842434483810462,37056.9765625,250990.359375,5657.3623046875,31221.892578125,31310.751953125,0.3907257241890381,0.15013379963357754,0.8473334084569517,0.9205108114517198
t3,0,3,raw,k,42,959,61,32,0.3842434483810462,37056.9765625,250990.359375,4611.09765625,32429.3046875,32437.59375,0.3527501187313013,0.1355419220381387,0.8755673537350528,0.9357176477558079
t3,0,3,raw,k,43,742,61,0,0.3963821805865252,39448.40234375,251073.671875,9833.173828125,21114.046875,25364.640625,0.49926618066397993,0.19790021738469443,0.7507332808452022,0.8788773319228058
t3,0,3,raw,k,43,742,61,1,0.3963821805865252,39448.40234375,251073.671875,9331.9296875,25691.91015625,27904.1953125,0.48637474871748776,0.19279028347886107,0.7634396038100006,0.8765094368377588
t3,0,3,raw,k,43,742,61,2,0.3963821805865252,39448.40234375,251073.671875,8738.078125,27843.068359375,29276.697265625,0.47064478642367236,0.1865552067242947,0.7784934850122158,0.8833825692876989
t3,0,3,raw,k,43,742,61,4,0.3963821805865252,39448.40234375,251073.671875,8160.30224609375,29814.9765625,30551.541015625,0.4548188050611048,0.18028206972187846,0.7931398545627888,0.8908430070881102
t3,0,3,raw,k,43,742,61,8,0.3963821805865252,39448.40234375,251073.671875,6996.046875,32263.328125,32357.84375,0.4211256029856351,0.16692668481226136,0.8226532265099852,0.9070062537959618
t3,0,3,raw,k,43,742,61,16,0.3963821805865252,39448.40234375,251073.671875,5341.9072265625,35356.0703125,34731.28515625,0.36798783433276494,0.14586382020213437,0.8645849537830815,0.9299811584478666
t3,0,3,raw,k,43,742,61,32,0.3963821805865252,39448.40234375,251073.671875,4658.9619140625,34838.24609375,34813.84375,0.34366070017559297,0.13622097771749359,0.8818973231548212,0.9390941279759853
t3,0,3,raw,k,44,495,61,0,0.3318385679628668,27637.919921875,250987.234375,11020.3583984375,21114.046875,18865.8046875,0.6314590359673887,0.2095424622226307,0.601259485895136,0.780974612350056
t3,0,3,raw,k,44,495,61,1,0.3318385679628668,27637.919921875,250987.234375,8809.546875,14763.2412109375,16795.80859375,0.5645782045840322,0.1873488229122117,0.6812514509086707,0.8314906727178794
t3,0,3,raw,k,44,495,61,2,0.3318385679628668,27637.919921875,250987.234375,7918.5771484375,13746.6484375,16732.99609375,0.5352675296580445,0.17762241051874683,0.7134886716937745,0.8584650516213403
t3,0,3,raw,k,44,495,61,4,0.3318385679628668,27637.919921875,250987.234375,6911.84326171875,19581.5859375,20153.83203125,0.5000855013405582,0.16594765662384314,0.7499144913489626,0.8663253568227228
t3,0,3,raw,k,44,495,61,8,0.3318385679628668,27637.919921875,250987.234375,6462.85009765625,20566.44921875,20870.759765625,0.4835700159363471,0.1604671815980981,0.766160039687321,0.8753987522578872
t3,0,3,raw,k,44,495,61,16,0.3318385679628668,27637.919921875,250987.234375,5973.1611328125,20860.625,21262.693359375,0.4648891797730301,0.15426815967731405,0.7838780505299593,0.8855272720279974
t3,0,3,raw,k,44,495,61,32,0.3318385679628668,27637.919921875,250987.234375,5653.78125,21984.7421875,21984.44140625,0.4522898310785818,0.15008720984928353,0.795433908702908,0.8918710554335239
t3,0,3,raw,k,45,1003,61,0,0.39785446975685357,39729.46484375,250994.515625,10887.8447265625,21114.046875,24977.833984375,0.5234974876543329,0.2082758153697596,0.7259503804196016,0.862407801297255
t3,0,3,raw,k,45,1003,61,1,0.39785446975685357,39729.46484375,250994.515625,9115.5498046875,30551.86328125,30582.890625,0.47899951817819375,0.1905720993185736,0.7705594615850583,0.8778156574393947
t3,0,3,raw,k,45,1003,61,2,0.39785446975685357,39729.46484375,250994.515625,8988.052734375,31400.9453125,31071.177734375,0.47563789492216835,0.1892346624805253,0.7737685929140083,0.8796906913420481
t3,0,3,raw,k,45,1003,61,4,0.39785446975685357,39729.46484375,250994.515625,8667.62109375,33946.03125,32503.9375,0.46708250568841697,0.18583086263336768,0.7818339328798299,0.8850852704982958
t3,0,3,raw,k,45,1003,61,8,0.39785446975685357,39729.46484375,250994.515625,6786.8203125,33658.015625,33300.328125,0.41331086107673054,0.16443757347843116,0.8291741321160115,0.910642471291752
t3,0,3,raw,k,45,1003,61,16,0.39785446975685357,39729.46484375,250994.515625,6233.8330078125,33821.99609375,33658.81640625,0.3961149416612349,0.1575961000773976,0.8430929529927165,0.9182117904319229
t3,0,3,raw,k,45,1003,61,32,0.39785446975685357,39729.46484375,250994.515625,5007.29052734375,34702.6328125,34712.40625,0.35501363847528017,0.1412437628920339,0.8739653164965431,0.9348612308626878
t3,0,3,raw,k,46,297,61,0,0.31916669866946873,25578.54296875,251096.5,13201.197265625,21114.046875,16745.697265625,0.7184040290367706,0.22929064225851123,0.4838956510637349,0.7205756694058977
t3,0,3,raw,k,46,297,61,1,0.31916669866946873,25578.54296875,251096.5,11039.3466796875,14809.61328125,14674.40625,0.6569522206841417,0.2096772714593338,0.5684137797381748,0.7539642918299255
t3,0,3,raw,k,46,297,61,2,0.31916669866946873,25578.54296875,251096.5,10933.82421875,14258.66796875,14451.6923828125,0.6538048572319983,0.20867273785680024,0.5725392086598462,0.7567306586081309
t3,0,3,raw,k,46,297,61,4,0.31916669866946873,25578.54296875,251096.5,10253.0986328125,14649.078125,14987.26171875,0.6331252971739091,0.20207251094312292,0.5991523580784492,0.7742464855996157
t3,0,3,raw,k,46,297,61,8,0.31916669866946873,25578.54296875,251096.5,9021.80859375,16524.07421875,16540.40625,0.5938939530702784,0.18955117236120114,0.647289972506558,0.8045438187612156
t3,0,3,raw,k,46,297,61,16,0.31916669866946873,25578.54296875,251096.5,6800.7626953125,18995.701171875,18886.7421875,0.5156332438806794,0.1645729601736255,0.7341223578050877,0.856823731209681
t3,0,3,raw,k,46,297,61,32,0.31916669866946873,25578.54296875,251096.5,6276.41015625,19309.859375,19305.998046875,0.4953563757520921,0.15810125911366812,0.7546220610017521,0.8686899584457869
t3,0,3,raw,k,47,434,61,0,0.30036962606485773,22648.853515625,251034.953125,12083.7841796875,21114.046875,15839.55859375,0.7304296071907512,0.21939886797858685,0.4664725889391649,0.7243262467728114
t3,0,3,raw,k,47,434,61,1,0.30036962606485773,22648.853515625,251034.953125,7544.064453125,13385.142578125,14244.9658203125,0.577137885035366,0.1733546907159357,0.6669118616569047,0.8181384416843537
t3,0,3,raw,k,47,434,61,2,0.30036962606485773,22648.853515625,251034.953125,6574.435546875,12364.7841796875,14219.6015625,0.538773373606505,0.16183115676388782,0.7097232518926653,0.8497106191721957
t3,0,3,raw,k,47,434,61,4,0.30036962606485773,22648.853515625,251034.953125,5991.02099609375,16147.791015625,16402.8125,0.5143127719936424,0.15448393500411078,0.7354823725642156,0.857706396621112
t3,0,3,raw,k,47,434,61,8,0.30036962606485773,22648.853515625,251034.953125,5175.0146484375,16498.517578125,16986.1796875,0.4780052650815263,0.14357826272957125,0.7715109665543398,0.8787192500399169
t3,0,3,raw,k,47,434,61,16,0.30036962606485773,22648.853515625,251034.953125,4853.41015625,17144.52734375,17469.984375,0.4629140750417665,0.1390453276204549,0.7857105591282257,0.8865569664779126
t3,0,3,raw,k,47,434,61,32,0.30036962606485773,22648.853515625,251034.953125,4194.26171875,18447.5546875,18451.07421875,0.43033300069421576,0.12925896250188973,0.8148135085135121,0.902670274461182
t3,0,3,raw,k,48,1095,61,0,0.38052782401728263,36354.03125,251061.28125,7044.65869140625,21114.046875,25211.7109375,0.4402037017095852,0.1675097567359014,0.8062207010011785,0.9099976909300296
t3,0,3,raw,k,48,1095,61,1,0.38052782401728263,36354.03125,251061.28125,4418.41455078125,33071.5625,32503.58984375,0.3486237275383515,0.1326610284409629,0.8784614965972652,0.9374059028207886
t3,0,3,raw,k,48,1095,61,2,0.38052782401728263,36354.03125,251061.28125,3479.679931640625,32052.271484375,32463.3125,0.3093808021373665,0.11772800343005353,0.9042835192688397,0.9510144986702673
t3,0,3,raw,k,48,1095,61,4,0.38052782401728263,36354.03125,251061.28125,2962.119140625,31947.548828125,32669.73046875,0.28544666488170095,0.10862039826042413,0.9185202015079139,0.9586288436353739
t3,0,3,raw,k,48,1095,61,8,0.38052782401728263,36354.03125,251061.28125,2335.00390625,33373.21875,33696.125,0.25343554024928494,0.09643927465970485,0.9357704269385531,0.9673967519847043
t3,0,3,raw,k,48,1095,61,16,0.38052782401728263,36354.03125,251061.28125,2207.353515625,34261.8125,34204.24609375,0.24641075430830983,0.09376614815139839,0.9392817401612098,0.9691668867951675
t3,0,3,raw,k,48,1095,61,32,0.38052782401728263,36354.03125,251061.28125,1868.5816650390625,34481.859375,34483.65625,0.22671473817063614,0.08627126598872013,0.9486004274962199,0.9739612556199033
t3,0,3,raw,k,49,259,61,0,0.28610065746915486,20550.515625,251064.328125,11831.0361328125,21114.046875,14916.7626953125,0.758752314454584,0.21707953602169944,0.42429492530981205,0.7161062737177825
t3,0,3,raw,k,49,259,61,1,0.28610065746915486,20550.515625,251064.328125,7129.21875,13330.123046875,13375.708984375,0.5889922885637039,0.16851108100233786,0.6530880840124906,0.8081432885532347
t3,0,3,raw,k,49,259,61,2,0.28610065746915486,20550.515625,251064.328125,6676.71875,12423.201171875,13148.4990234375,0.5699938629048085,0.16307561893044903,0.6751069962508545,0.8229018865331041
t3,0,3,raw,k,49,259,61,4,0.28610065746915486,20550.515625,251064.328125,6271.0224609375,14550.0869140625,14414.791015625,0.5524052744220158,0.15804351220156762,0.6948484127907375,0.833612455573131
t3,0,3,raw,k,49,259,61,8,0.28610065746915486,20550.515625,251064.328125,5628.99072265625,14394.37109375,14657.947265625,0.523364070935682,0.14973480479043205,0.7260900492536304,0.8522469309921885
t3,0,3,raw,k,49,259,61,16,0.28610065746915486,20550.515625,251064.328125,5179.9775390625,16089.1171875,15729.828125,0.5020564799054551,0.14363868898760024,0.7479392909849434,0.8650605524483606
t3,0,3,raw,k,49,259,61,32,0.28610065746915486,20550.515625,251064.328125,4689.953125,15883.9970703125,15872.279296875,0.47771941246070554,0.13667583799078623,0.7717841629581983,0.8785126840719463
t3,0,3,raw,k,40,486,62,0,0.2961513245549359,35635.015625,406302.59375,14086.142578125,26457.35546875,24003.115234375,0.6287204161081662,0.1861963840051639,0.6047106383687744,0.7817284487685371
t3,0,3,raw,k,40,486,62,1,0.2961513245549359,35635.015625,406302.59375,11221.85546875,18092.232421875,21252.697265625,0.5611692414847058,0.16619101416518434,0.6850890824114799,0.8370077901143202
t3,0,3,raw,k,40,486,62,2,0.2961513245549359,35635.015625,406302.59375,9908.7802734375,17765.498046875,21745.8671875,0.5273168174079235,0.15616557393544983,0.7219369740787787,0.8642702439063422
t3,0,3,raw,k,40,486,62,4,0.2961513245549359,35635.015625,406302.59375,8227.89453125,26510.15625,26958.638671875,0.48051381821396016,0.142304803731014,0.7691064705054412,0.8771085356023522
t3,0,3,raw,k,40,486,62,8,0.2961513245549359,35635.015625,406302.59375,7223.9267578125,28610.67578125,28510.8828125,0.4502442655980385,0.13334043563012346,0.797280101296083,0.8929109118254542
t3,0,3,raw,k,40,486,62,16,0.2961513245549359,35635.015625,406302.59375,6616.7001953125,29078.16015625,29048.236328125,0.43090571270483663,0.12761329757582604,0.8143202667583368,0.9023973895669121
t3,0,3,raw,k,40,486,62,32,0.2961513245549359,35635.015625,406302.59375,5867.3271484375,29774.234375,29770.962890625,0.40577162601802946,0.12016980451204953,0.8353493875186844,0.9139745509693626
t3,0,3,raw,k,41,102,62,0,0.2762120186437738,30993.0859375,406237.1875,16304.865234375,26457.35546875,20572.7890625,0.7253142275529613,0.2003405069434529,0.47391927130925116,0.7184351076598527
t3,0,3,raw,k,41,102,62,1,0.2762120186437738,30993.0859375,406237.1875,10379.095703125,16231.314453125,18422.65234375,0.5786918259933719,0.1598416374302807,0.665115770528457,0.821377686300163
t3,0,3,raw,k,41,102,62,2,0.2762120186437738,30993.0859375,406237.1875,10010.1787109375,15731.048828125,18356.978515625,0.5683141970021778,0.15697521157788685,0.6770189734857699,0.8313615788928624
t3,0,3,raw,k,41,102,62,4,0.2762120186437738,30993.0859375,406237.1875,9653.6044921875,19486.216796875,20412.84765625,0.5581004088518183,0.15415404053487622,0.6885239336394332,0.8306296300636258
t3,0,3,raw,k,41,102,62,8,0.2762120186437738,30993.0859375,406237.1875,9118.51171875,19190.455078125,20532.513671875,0.5424123509717573,0.1498208103992242,0.7057888415132911,0.8419127249351044
t3,0,3,raw,k,41,102,62,16,0.2762120186437738,30993.0859375,406237.1875,8672.9443359375,21992.5546875,22156.34765625,0.5289941499557094,0.14611454201001364,0.7201651893126365,0.8486486418672017
t3,0,3,raw,k,41,102,62,32,0.2762120186437738,30993.0859375,406237.1875,8175.66552734375,22819.48046875,22818.451171875,0.5136048872919059,0.14186384270420527,0.7362100197498687,0.8580268460318887
t3,0,3,raw,k,42,959,62,0,0.33599482183951374,45867.1796875,406290.6875,11060.0693359375,26457.35546875,30632.234375,0.4910524773749907,0.16499108964946185,0.7588674644638842,0.8793351661499189
t3,0,3,raw,k,42,959,62,1,0.33599482183951374,45867.1796875,406290.6875,9940.189453125,34598.796875,35262.89453125,0.4655285413483076,0.15641517931153331,0.7832831771901171,0.8851898822581982
t3,0,3,raw,k,42,959,62,2,0.33599482183951374,45867.1796875,406290.6875,9087.7529296875,36772.453125,36775.9375,0.445120132168055,0.14955805950498646,0.8018680679386933,0.8954708083915613
t3,0,3,raw,k,42,959,62,4,0.33599482183951374,45867.1796875,406290.6875,8940.806640625,38306.0625,37616.21875,0.44150673500878296,0.14834397677022143,0.8050718029418843,0.8974088797442628
t3,0,3,raw,k,42,959,62,8,0.33599482183951374,45867.1796875,406290.6875,7497.6142578125,37652.32421875,38010.9453125,0.4043063180120561,0.13584482928905056,0.8365364012155342,0.9146643602454725
t3,0,3,raw,k,42,959,62,16,0.33599482183951374,45867.1796875,406290.6875,5920.9814453125,39739.5390625,39842.87109375,0.35929058066900743,0.1207197746404986,0.8709102786425275,0.9332289338849573
t3,0,3,raw,k,42,959,62,32,0.33599482183951374,45867.1796875,406290.6875,4966.13671875,40887.2578125,40894.1484375,0.329047289299196,0.1105581853448583,0.8917278814048513,0.9443134127811286
t3,0,3,raw,k,43,742,62,0,0.34305334719967256,47814.6328125,406291.28125,10861.748046875,26457.35546875,31705.12109375,0.47661691333562695,0.16350502745176307,0.7728363179224195,0.8914064815591237
t3,0,3,raw,k,43,742,62,1,0.34305334719967256,47814.6328125,406291.28125,10085.453125,33079.6875,35404.43359375,0.4592691723254541,0.15755382683187028,0.7890718273514923,0.8902183441701567
t3,0,3,raw,k,43,742,62,2,0.34305334719967256,47814.6328125,406291.28125,9733.3203125,34280.99609375,36181.15234375,0.4511802653970374,0.1547789002348903,0.7964363681162588,0.8936660630053109
t3,0,3,raw,k,43,742,62,4,0.34305334719967256,47814.6328125,406291.28125,8859.419921875,37923.9375,38439.57421875,0.43044952310972767,0.1476671497032949,0.814713208054608,0.9026958480185177
t3,0,3,raw,k,43,742,62,8,0.34305334719967256,47814.6328125,406291.28125,7402.7294921875,40663.0859375,40537.4921875,0.39347353532177304,0.13498241332662284,0.8451785770013854,0.9193403003017145
t3,0,3,raw,k,43,742,62,16,0.34305334719967256,47814.6328125,406291.28125,5673.58349609375,42829.6484375,42485.34375,0.3444675473240263,0.11817074511116883,0.8813421088405697,0.9388289414594302
t3,0,3,raw,k,43,742,62,32,0.34305334719967256,47814.6328125,406291.28125,4862.9150390625,42986.1015625,42968.91015625,0.3189098464887021,0.10940309029288299,0.8982965098125525,0.9477851412784503
t3,0,3,raw,k,44,495,62,0,0.28541315676084184,33096.0625,406282.71875,13743.5908203125,26457.35546875,22904.9140625,0.6444095149714507,0.1839229539147247,0.5847363770142596,0.7740469192991791
t3,0,3,raw,k,44,495,62,1,0.28541315676084184,33096.0625,406282.71875,10182.720703125,17497.578125,20205.462890625,0.5546815901710413,0.15831342364784043,0.692328333525325,0.8396371959110279
t3,0,3,raw,k,44,495,62,2,0.28541315676084184,33096.0625,406282.71875,8878.2294921875,17167.62890625,20692.734375,0.5179347131819054,0.14782538148526883,0.7317436328811773,0.8681096029342854
