example,target,source,kind,rank,original_gap,delta_recovery_error,final_kv_error,explained_delta_energy
6,9,preprocess,k,1,0.2283806118402996,0.967194253041838,0.2208884152781165,0.064535276882841
6,9,preprocess,k,2,0.2283806118402996,0.9323869578570791,0.21293910390731535,0.1306545608180214
6,9,preprocess,k,4,0.2283806118402996,0.8796666122003197,0.20089879910979255,0.22618665138001237
6,9,preprocess,k,8,0.2283806118402996,0.7876261859159314,0.17987855024092195,0.3796449912595228
6,9,preprocess,k,16,0.2283806118402996,0.6262400924643274,0.1430210954759289,0.6078233465902706
6,9,preprocess,k,32,0.2283806118402996,0.48642525730646846,0.11109009787822642,0.7633904690543359
6,9,preprocess,k,64,0.2283806118402996,0.32932415672341103,0.07521125240628332,0.8915455997984142
6,10,preprocess,k,1,0.38558665519106744,0.8835802614373569,0.34069675760047935,0.21928592159829197
6,10,preprocess,k,2,0.38558665519106744,0.8448208840877417,0.3257516589309528,0.28627767380920643
6,10,preprocess,k,4,0.38558665519106744,0.8036407410254989,0.30987314530729293,0.3541615593639871
6,10,preprocess,k,8,0.38558665519106744,0.7417921198260555,0.2860251423308202,0.44974445096396687
6,10,preprocess,k,16,0.38558665519106744,0.6546831653780821,0.2524370919480351,0.5713899529705347
6,10,preprocess,k,32,0.38558665519106744,0.5368634188191288,0.20700736995690902,0.7117776695338367
6,10,preprocess,k,64,0.38558665519106744,0.3753795561395376,0.14474134747895182,0.8590901888324838
7,4,preprocess,k,1,0.17837109009292554,0.9547580847553402,0.1703012403528438,0.08843699959431472
7,4,preprocess,k,2,0.17837109009292554,0.9217246076717311,0.16440902303588079,0.1504237476123933
7,4,preprocess,k,4,0.17837109009292554,0.8654379438569514,0.1543691094535445,0.2510171653326523
7,4,preprocess,k,8,0.17837109009292554,0.7537581837537546,0.1344486689026209,0.4318486004242411
7,4,preprocess,k,16,0.17837109009292554,0.6238575748449058,0.11127815568781473,0.6108017263086327
7,4,preprocess,k,32,0.17837109009292554,0.4935806277577127,0.0880405146218937,0.7563781639023023
7,4,preprocess,k,64,0.17837109009292554,0.3403942085966463,0.06071648604870249,0.8841317827538628
7,5,preprocess,k,1,0.41612813767827067,0.8786283060962138,0.365621960727231,0.22801229972649806
7,5,preprocess,k,2,0.41612813767827067,0.8372834439047804,0.3484172002209451,0.2989564345629504
7,5,preprocess,k,4,0.41612813767827067,0.7889890340430419,0.32832053738490874,0.3774963041598277
7,5,preprocess,k,8,0.41612813767827067,0.7308597091942002,0.30413128969106495,0.4658440854765692
7,5,preprocess,k,16,0.41612813767827067,0.6466758629251921,0.2691000225205488,0.5818103283099583
7,5,preprocess,k,32,0.41612813767827067,0.5273569711878221,0.21944807431204186,0.7218946249396065
7,5,preprocess,k,64,0.41612813767827067,0.3635557193730049,0.15128576444497252,0.867827238911177
7,6,preprocess,k,1,0.4338219828924577,0.8459976590541514,0.3670123819732493,0.28428796087489583
7,6,preprocess,k,2,0.4338219828924577,0.8072341391467323,0.3501959149031215,0.348373044596034
7,6,preprocess,k,4,0.4338219828924577,0.7634533019792927,0.3312028253104511,0.4171390556969149
7,6,preprocess,k,8,0.4338219828924577,0.7074838330829408,0.3069220393323979,0.49946662592626956
7,6,preprocess,k,16,0.4338219828924577,0.619520173486926,0.2687614701039776,0.6161947546427291
7,6,preprocess,k,32,0.4338219828924577,0.5011144617986247,0.2173944694735661,0.7488842961762747
7,6,preprocess,k,64,0.4338219828924577,0.3443809814549677,0.14940004024524478,0.8814017396121132
7,7,preprocess,k,1,0.1987421967681539,0.963814110007315,0.19155053349899692,0.07106236135080735
7,7,preprocess,k,2,0.1987421967681539,0.916372058257275,0.18212179591500555,0.16026225084532553
7,7,preprocess,k,4,0.1987421967681539,0.8510290810469461,0.16913538908085338,0.27574950321239045
7,7,preprocess,k,8,0.1987421967681539,0.7594334939265508,0.15093148088227717,0.4232607683025116
7,7,preprocess,k,16,0.1987421967681539,0.6426685120750592,0.1277253518835181,0.5869771835872295
7,7,preprocess,k,32,0.1987421967681539,0.5044347935020219,0.10025247898688193,0.7455455391045724
7,7,preprocess,k,64,0.1987421967681539,0.3441883719686817,0.06840475314711028,0.8815343646015484
7,8,preprocess,k,1,0.43106242254549604,0.8572338057940009,0.36952128101345727,0.26515020220393326
7,8,preprocess,k,2,0.43106242254549604,0.8185668262448313,0.3528533991364751,0.329948350971464
7,8,preprocess,k,4,0.43106242254549604,0.7773066795319239,0.3350677003398267,0.3957943259550549
7,8,preprocess,k,8,0.43106242254549604,0.7132974179003754,0.30747571295558285,0.4912067936166573
7,8,preprocess,k,16,0.43106242254549604,0.6207549043043249,0.26758411285641986,0.6146633487821285
7,8,preprocess,k,32,0.43106242254549604,0.50342977291676,0.2170096574950275,0.7465584637409794
7,8,preprocess,k,64,0.43106242254549604,0.3488382084051137,0.15037104319153893,0.8783119043567105
7,9,preprocess,k,1,0.46837340090972973,0.8459908265506433,0.3962396005699581,0.2842995213921593
7,9,preprocess,k,2,0.46837340090972973,0.8069637283196754,0.3779603458438816,0.34880954117640905
7,9,preprocess,k,4,0.46837340090972973,0.7652331042117463,0.35841483150836523,0.4144182962184547
7,9,preprocess,k,8,0.46837340090972973,0.7106419625258685,0.3328457928174058,0.49498800109738206
7,9,preprocess,k,16,0.46837340090972973,0.6256150866037409,0.29302146577302923,0.6086057634137938
7,9,preprocess,k,32,0.46837340090972973,0.5084056544400654,0.2381236854118303,0.7415236905333689
7,9,preprocess,k,64,0.46837340090972973,0.34951673199965333,0.1637043404415322,0.8778380540522825
7,10,preprocess,k,1,0.37795786316342544,0.8797226926757883,0.3324981091001158,0.2260879839912605
7,10,preprocess,k,2,0.37795786316342544,0.843842519503012,0.3189369155177996,0.2879298022788087
7,10,preprocess,k,4,0.37795786316342544,0.8021341699914585,0.30317291686033954,0.3565807733321139
7,10,preprocess,k,8,0.37795786316342544,0.7426733347879935,0.2806992266449253,0.4484363177948809
7,10,preprocess,k,16,0.37795786316342544,0.6545942968986047,0.24740906169476154,0.5715063064678213
7,10,preprocess,k,32,0.37795786316342544,0.5341599932464116,0.2018899696348035,0.7146731016149935
7,10,preprocess,k,64,0.37795786316342544,0.3755729243764284,0.14195073995935364,0.8589449784753376
9,4,preprocess,k,1,0.43397976324212784,0.8718502537537735,0.3783653667066517,0.23987713502948083
9,4,preprocess,k,2,0.43397976324212784,0.8324146482211932,0.3612511119543126,0.3070858534267872
9,4,preprocess,k,4,0.43397976324212784,0.7870706066690382,0.34157271553706714,0.38051986011763217
9,4,preprocess,k,8,0.43397976324212784,0.7261236848589999,0.31512298483961027,0.4727443942867877
9,4,preprocess,k,16,0.43397976324212784,0.6374444986618009,0.27663801260924525,0.5936645111258053
9,4,preprocess,k,32,0.43397976324212784,0.5192621109923996,0.22534924798908912,0.7303668600877169
9,4,preprocess,k,64,0.43397976324212784,0.3632424639371906,0.15763987849894914,0.8680549123928387
9,5,preprocess,k,1,0.44922785602230414,0.8635401150707493,0.3879262744824865,0.25429846966359704
9,5,preprocess,k,2,0.44922785602230414,0.8263052485742465,0.3711993352369858,0.3172196361786528
9,5,preprocess,k,4,0.44922785602230414,0.7823913650939297,0.3514719955115098,0.38786375182645716
9,5,preprocess,k,8,0.44922785602230414,0.7225295599054069,0.3245804051090449,0.47795103506289904
9,5,preprocess,k,16,0.44922785602230414,0.6280824118624102,0.2821521152862684,0.6055124839090977
9,5,preprocess,k,32,0.44922785602230414,0.5117017831532714,0.2298706949687341,0.7381612851177624
9,5,preprocess,k,64,0.44922785602230414,0.3593978867465044,0.16145154212207904,0.8708331590021468
9,6,preprocess,k,1,0.4580699267061074,0.8274056484302535,0.3790096447326655,0.3153998929457116
9,6,preprocess,k,2,0.4580699267061074,0.7878524714641438,0.3608915238588059,0.3792884832078405
9,6,preprocess,k,4,0.4580699267061074,0.7432678833772078,0.3404686648616012,0.4475528535399653
9,6,preprocess,k,8,0.4580699267061074,0.6842232999530372,0.3134221168600987,0.5318384758013761
9,6,preprocess,k,16,0.4580699267061074,0.5969567087919264,0.27344791584303685,0.6436426878283111
9,6,preprocess,k,32,0.4580699267061074,0.4840421369616812,0.22172514620070488,0.765703209645569
9,6,preprocess,k,64,0.4580699267061074,0.33699779762808124,0.1543685564596148,0.8864324843938228
9,7,preprocess,k,1,0.4724952156508598,0.8309439228061198,0.392617028000049,0.3095321971515771
9,7,preprocess,k,2,0.4724952156508598,0.7887780769615576,0.3726938675746216,0.37782914530482725
9,7,preprocess,k,4,0.4724952156508598,0.7480360511787624,0.35344345531632687,0.44044206613688397
9,7,preprocess,k,8,0.4724952156508598,0.6885401336700948,0.32533191894272323,0.525912484325568
9,7,preprocess,k,16,0.4724952156508598,0.6030913772861475,0.2849577903679923,0.6362807906430977
9,7,preprocess,k,32,0.4724952156508598,0.49023251306652793,0.23163251698043205,0.7596720831324765
9,7,preprocess,k,64,0.4724952156508598,0.3417020537417242,0.16145258557103764,0.8832397064686879
9,8,preprocess,k,1,0.45361097303503495,0.8384262994991983,0.380319369533995,0.2970413403080806
9,8,preprocess,k,2,0.45361097303503495,0.8007043205350646,0.36320826595126715,0.3588725910764806
9,8,preprocess,k,4,0.45361097303503495,0.7591948878012181,0.34437913177873475,0.4236231223364958
9,8,preprocess,k,8,0.45361097303503495,0.701774540177599,0.31833263202117495,0.5075124947585195
9,8,preprocess,k,16,0.45361097303503495,0.6131549516247111,0.27813381422773503,0.6240410052980981
9,8,preprocess,k,32,0.45361097303503495,0.50030552006804,0.22694407377286283,0.7496943865894481
9,8,preprocess,k,64,0.45361097303503495,0.35323875554816186,0.16023297561788655,0.875222381578786
9,9,preprocess,k,1,0.45973206819582196,0.8476084410318746,0.38967278161582014,0.2815599306915152
9,9,preprocess,k,2,0.45973206819582196,0.8087393653879036,0.37180342108115744,0.345940638871971
9,9,preprocess,k,4,0.45973206819582196,0.7642727461842391,0.35136069026898076,0.4158871694400016
9,9,preprocess,k,8,0.45973206819582196,0.700311516394039,0.32195566181318386,0.5095637800058817
9,9,preprocess,k,16,0.45973206819582196,0.612872448668495,0.28175711836660494,0.624387361663083
9,9,preprocess,k,32,0.45973206819582196,0.49642945123527804,0.22822453832971135,0.7535577999462407
9,9,preprocess,k,64,0.45973206819582196,0.3468798620108016,0.15947179637770717,0.8796743613313672
9,10,preprocess,k,1,0.41774491729066504,0.8517164372054975,0.3558002126155105,0.2745791105939738
9,10,preprocess,k,2,0.41774491729066504,0.8154526574100674,0.3406512029242217,0.33503696352285917
9,10,preprocess,k,4,0.41774491729066504,0.7763477798451472,0.3243153390802025,0.3972841247295108
9,10,preprocess,k,8,0.41774491729066504,0.7158768291077844,0.29905390676593496,0.48752036554658407
9,10,preprocess,k,16,0.41774491729066504,0.6308616772320165,0.26353925917713894,0.6020135442000072
9,10,preprocess,k,32,0.41774491729066504,0.5140408143598881,0.21473793747879757,0.735762041172223
9,10,preprocess,k,64,0.41774491729066504,0.3595479798590833,0.15019934110825844,0.8707252501792522
