source,kind,layer,relative_l2,diff_norm,full_norm,source_norm,cosine_source_full,delta_energy_share
raw,hidden_layer_input,40,0.2525846434437149,21737.625038879767,86060.7546939951,86428.21254442903,0.9682452090942884,0.0002066937434267541
raw,hidden_layer_input,41,0.2573316520910479,22596.193700823525,87809.61656760608,88478.96999570011,0.9671695374496153,0.0002233437081755901
raw,hidden_layer_input,42,0.27840695000314974,25056.317144128512,89998.89242651823,90723.92521959133,0.9615867040536656,0.00027462345034480934
raw,hidden_layer_input,43,0.29029390576982156,26452.6330459645,91123.62512680232,91360.91088370343,0.9579775420930234,0.0003060842333340261
raw,hidden_layer_input,44,1.3939872694118196,321231.60253257194,230440.84374465825,309675.05127714114,0.3209833303477973,0.04513772570584134
raw,hidden_layer_input,45,1.3867330072310364,325346.6399581187,234613.75640560806,314674.34089507523,0.3265279713673401,0.04630157841088052
raw,hidden_layer_input,46,1.3724169101105677,327198.2796555791,238410.26531013718,317944.6586668032,0.3355454801905022,0.04683010889401664
raw,hidden_layer_input,47,1.3561439422322248,327561.99081514217,241539.25008577798,320064.02636347624,0.34592352134468485,0.046934278756401396
raw,hidden_layer_input,48,1.340712447849593,328267.9364083539,244845.89289438777,322947.0060307883,0.3571698337662697,0.047136797678320005
raw,hidden_layer_input,49,1.3160435753394297,328184.05145170505,249371.72112029864,325580.3594237527,0.3724821554082492,0.047112710263231126
raw,hidden_layer_input,50,1.2887109999105435,330166.9634628343,256199.38332624847,331652.2606172013,0.3920314446074114,0.047683747063831224
raw,hidden_layer_input,51,1.2365868907958033,330883.1085459549,267577.726246973,339987.61011689826,0.42708105648703315,0.0478908272352862
raw,hidden_layer_input,52,1.178957399042443,332159.0638756822,281739.6660349763,350916.74190397357,0.466232418534244,0.048260893730580894
raw,hidden_layer_input,53,1.1130231969352247,333320.04957290256,299472.688880806,364555.43207309366,0.5105697977379617,0.048598853062836074
raw,hidden_layer_input,54,1.0343326505465038,335218.40719134494,324091.4874090339,384872.68711614236,0.5643647277313801,0.0491539995148529
raw,hidden_layer_input,55,0.9504760328978435,337853.0668660952,355456.69240710605,411108.4188082263,0.620041627611406,0.04992969069537759
raw,hidden_layer_input,56,0.8687532402167367,341116.6121440909,392650.75093013636,443181.2536107546,0.6729968302922437,0.05089895711588127
raw,hidden_layer_input,57,0.788835341013992,345437.82620467,437908.6588091174,482501.1251800352,0.7223294647247569,0.05219668580008502
raw,hidden_layer_input,58,0.7232251552978757,350221.91783598415,484250.188576112,523516.4684783087,0.7611294617110329,0.053652478396455656
raw,hidden_layer_input,59,0.6723150752801902,356967.2661831741,530952.3455716153,565542.6535036946,0.7898116272512393,0.05573909729750183
raw,hidden_layer_input,60,0.6142141757859145,364597.2560860498,593599.5463138428,620488.0531903898,0.8205260993006268,0.05814735123760734
raw,hidden_layer_input,61,0.5662695452294522,373395.5489976832,659395.4277487827,680813.8443010688,0.8452243476214639,0.060987582403541435
raw,hidden_layer_input,62,0.4969416637090141,380044.6220246401,764767.073841441,783780.0407461267,0.8798213001155186,0.06317893881620526
raw,hidden_layer_input,63,0.2696492923072475,262936.9301839856,975107.0656784311,962227.1740415565,0.9632464137771402,0.03024170835951068
preprocess,hidden_layer_input,0,0.0,0.0,716.7030860920662,716.7030860920662,1.0,0.0
preprocess,hidden_layer_input,1,0.040411926356631184,430.24899111002725,10646.584558061479,10618.112661126506,0.9991848504692797,7.804008968842879e-08
preprocess,hidden_layer_input,2,0.05966410879969491,948.0989993428595,15890.608582218658,15767.633517747678,0.9982364073853882,3.7895305713231964e-07
preprocess,hidden_layer_input,3,0.06791995505853345,1272.7081209215137,18738.353401805012,18536.464743302255,0.9977270036090681,6.828662821897201e-07
preprocess,hidden_layer_input,4,0.08434140060678737,1851.350079356416,21950.66795235825,21642.26692146643,0.9964926964553448,1.444957710039216e-06
preprocess,hidden_layer_input,5,0.08778490967870099,2279.278936411843,25964.359304511057,25495.67400866763,0.9962420012494951,2.190145626157751e-06
preprocess,hidden_layer_input,6,0.10807291459870759,3257.2811444672016,30139.66225082408,29512.864963859403,0.9942569467957121,4.472893205859352e-06
preprocess,hidden_layer_input,7,0.11743805663614161,3924.2023007568846,33415.08207101248,32728.506679957154,0.9931750184933225,6.492034434697997e-06
preprocess,hidden_layer_input,8,0.11751127748892483,4429.67877661178,37695.77585461334,37016.937935558635,0.9931340586332811,8.272228201570751e-06
preprocess,hidden_layer_input,9,0.11306505219493648,4763.255103052724,42128.447390094974,41401.007648516235,0.993647541408391,9.56501645303219e-06
preprocess,hidden_layer_input,10,0.1099259986206002,5217.8134690175475,47466.60057213914,46758.017412792426,0.9939796942065612,1.1477707095146809e-05
preprocess,hidden_layer_input,11,0.1125339603696474,5675.038891661889,50429.56697712166,49625.4297405826,0.9936946501775056,1.3577372177664004e-05
preprocess,hidden_layer_input,12,0.11902329464472149,6167.239734783225,51815.40095316739,50926.95262702256,0.9929427294594547,1.603465795444437e-05
preprocess,hidden_layer_input,13,0.13063980501878547,7009.439436284295,53654.69915755283,52776.52960537951,0.9914608161605947,2.071307672614626e-05
