example_id,sub_question_id,selector,rate,doc_len,selected_tokens,ideal_mass_all_layer,ideal_mass_last_layer,jaccard_with_oracle_all_layer,score_cosine_all_layer,score_js_all_layer,score_spearman_all_layer,full_attention_time_s,selector_time_s
15,1,oracle_full_attention,0.3,1121,336,0.5907755494117737,0.9700612425804138,1.0,0.9999998807907104,0.0,1.0,0.2634855010546744,0.2634855010546744
15,1,fusionrag_qk,0.3,1121,336,0.3492445945739746,0.1795729249715805,0.22627737226277372,0.3490871489048004,0.19630214362855153,0.2262543043286883,0.2634855010546744,0.025177581701427698
15,1,draft_selected_set,0.3,1121,336,0.39652663469314575,0.1828659325838089,0.23302752293577983,0.4998571276664734,0.3295592709053234,0.029498643202406232,0.2634855010546744,0.12187037663534284
15,1,random,0.3,1121,336,0.2969801723957062,0.3040003776550293,0.17894736842105263,0.6901453733444214,0.06444093201921361,-0.4151968281623463,0.2634855010546744,0.0
16,0,oracle_full_attention,0.3,1515,454,0.6062413454055786,0.9864287376403809,1.0,1.0,0.0,1.0,0.3203852139413357,0.3203852139413357
16,0,fusionrag_qk,0.3,1515,454,0.35514265298843384,0.20450890064239502,0.2646239554317549,0.3674747347831726,0.20318197668656107,0.3478074240097816,0.3203852139413357,0.026348463725298643
16,0,draft_selected_set,0.3,1515,454,0.34907442331314087,0.3224613070487976,0.21066666666666667,0.4141799807548523,0.3601240461787373,-0.025241466367603067,0.3203852139413357,0.13697848888114095
16,0,random,0.3,1515,454,0.2915690541267395,0.33539649844169617,0.15964240102171137,0.6495206952095032,0.07339050529456803,-0.3911283750117058,0.3203852139413357,0.0
16,1,oracle_full_attention,0.3,2189,656,0.6076054573059082,0.9918531775474548,1.0,1.000000238418579,0.0,1.0,0.39415919594466686,0.39415919594466686
16,1,fusionrag_qk,0.3,2189,656,0.3202901780605316,0.2749042510986328,0.21033210332103322,0.271293044090271,0.22830876227018332,0.16853793797160843,0.39415919594466686,0.02670529205352068
16,1,draft_selected_set,0.3,2189,656,0.4154660105705261,0.22440406680107117,0.2555023923444976,0.48662427067756653,0.3303842429178572,-0.0653969661691433,0.39415919594466686,0.17729165311902761
16,1,random,0.3,2189,656,0.3105374574661255,0.3251691460609436,0.18304779080252478,0.6411916613578796,0.07511092428501026,-0.48438285502996486,0.39415919594466686,0.0
17,0,oracle_full_attention,0.3,1415,424,0.5954930186271667,0.9887886643409729,1.0,1.0,0.0,1.0,0.29594812309369445,0.29594812309369445
17,0,fusionrag_qk,0.3,1415,424,0.3730621635913849,0.28231969475746155,0.24705882352941178,0.30650341510772705,0.21126668863898762,0.3183449847732847,0.29594812309369445,0.026104014366865158
17,0,draft_selected_set,0.3,1415,424,0.40797775983810425,0.5658922791481018,0.27518796992481204,0.49011263251304626,0.32398257696841615,0.052280905162946555,0.29594812309369445,0.1324613350443542
17,0,random,0.3,1415,424,0.30233192443847656,0.1736028492450714,0.1712707182320442,0.6576039791107178,0.06915323873037757,-0.3149494784247708,0.29594812309369445,0.0
17,1,oracle_full_attention,0.3,1936,580,0.612777590751648,0.988904595375061,1.0,1.0,0.0,1.0,0.3603798388503492,0.3603798388503492
17,1,fusionrag_qk,0.3,1936,580,0.35679495334625244,0.21066182851791382,0.22233930453108536,0.2675221860408783,0.2511944727728683,0.10634963806271631,0.3603798388503492,0.02656753920018673
17,1,draft_selected_set,0.3,1936,580,0.4085756838321686,0.39510154724121094,0.24731182795698925,0.48559898138046265,0.3285777361671509,-0.041128868293107315,0.3603798388503492,0.16599852964282036
17,1,random,0.3,1936,580,0.2993451952934265,0.2810758054256439,0.17408906882591094,0.6505287885665894,0.07579754821639695,-0.4682225021779002,0.3603798388503492,0.0
18,0,oracle_full_attention,0.3,1020,306,0.5961031913757324,0.9942352771759033,1.0,0.9999998807907104,0.0,1.0,0.24937506997957826,0.24937506997957826
18,0,fusionrag_qk,0.3,1020,306,0.401050329208374,0.19879651069641113,0.275,0.44335055351257324,0.1861363906807288,0.2726130425972297,0.24937506997957826,0.025886242277920246
18,0,draft_selected_set,0.3,1020,306,0.4061116874217987,0.4169934093952179,0.24390243902439024,0.502516508102417,0.3245512076662637,0.10389424103330487,0.24937506997957826,0.11755934078246355
18,0,random,0.3,1020,306,0.3244969844818115,0.2826851010322571,0.1724137931034483,0.6777439713478088,0.06602954202199299,-0.40426202111244386,0.24937506997957826,0.0
18,1,oracle_full_attention,0.3,1206,361,0.595128059387207,0.9908108711242676,1.0,0.9999999403953552,0.0,1.0,0.26402529794722795,0.26402529794722795
18,1,fusionrag_qk,0.3,1206,361,0.39109987020492554,0.19739662110805511,0.23208191126279865,0.40797457098960876,0.19304656128943307,0.23263285560883876,0.26402529794722795,0.028473132755607367
18,1,draft_selected_set,0.3,1206,361,0.36297041177749634,0.39932525157928467,0.19536423841059603,0.4299893379211426,0.35334286671753196,-0.0431263080595074,0.26402529794722795,0.12279694294556975
18,1,random,0.3,1206,361,0.3053353428840637,0.40745288133621216,0.1875,0.6481369137763977,0.06796252301734912,-0.35536564368021173,0.26402529794722795,0.0
19,0,oracle_full_attention,0.3,1034,310,0.5930815935134888,0.992442786693573,1.0,1.0,0.0,1.0,0.24877448193728924,0.24877448193728924
19,0,fusionrag_qk,0.3,1034,310,0.3180731534957886,0.10599106550216675,0.21568627450980393,0.29826265573501587,0.24942741340413688,0.11247645603520066,0.24877448193728924,0.02598552219569683
19,0,draft_selected_set,0.3,1034,310,0.30187252163887024,0.4104549288749695,0.19460500963391136,0.37530577182769775,0.3745606297336618,0.02343131957355573,0.24877448193728924,0.11744588799774647
19,0,random,0.3,1034,310,0.3176221549510956,0.35095351934432983,0.19230769230769232,0.6807414293289185,0.0639832720830503,-0.349889976197692,0.24877448193728924,0.0
19,1,oracle_full_attention,0.3,1580,474,0.5949187874794006,0.9870425462722778,1.0,0.9999999403953552,0.0,1.0,0.3213375718332827,0.3213375718332827
19,1,fusionrag_qk,0.3,1580,474,0.3352562189102173,0.1853085160255432,0.21694480102695765,0.27355921268463135,0.262987161917532,0.21335356736085306,0.3213375718332827,0.026182966772466898
19,1,draft_selected_set,0.3,1580,474,0.44614678621292114,0.34799402952194214,0.3184979137691238,0.5180498361587524,0.3036797996629561,-0.002603981589942639,0.3213375718332827,0.13757885340601206
19,1,random,0.3,1580,474,0.3231203258037567,0.22634278237819672,0.1791044776119403,0.6359953880310059,0.06998010954670066,-0.4395663750319934,0.3213375718332827,0.0
20,0,oracle_full_attention,0.3,1519,455,0.6023030877113342,0.9789499640464783,1.0,0.9999998211860657,0.0,1.0,0.31987510714679956,0.31987510714679956
20,0,fusionrag_qk,0.3,1519,455,0.38071975111961365,0.11316816508769989,0.27450980392156865,0.2982833981513977,0.22490279855106698,0.4010211626843975,0.31987510714679956,0.026105497032403946
20,0,draft_selected_set,0.3,1519,455,0.3764115869998932,0.3057427406311035,0.22972972972972974,0.45235931873321533,0.3423320014157296,-0.07468356989126676,0.31987510714679956,0.1372229289263487
20,0,random,0.3,1519,455,0.3187345564365387,0.29963219165802,0.18798955613577023,0.6577298045158386,0.07152069362601866,-0.3947470125859894,0.31987510714679956,0.0
20,1,oracle_full_attention,0.3,2265,679,0.6048268675804138,0.9838237166404724,1.0,0.9999998807907104,0.0,1.0,0.42533440608531237,0.42533440608531237
20,1,fusionrag_qk,0.3,2265,679,0.30768826603889465,0.18749244511127472,0.2103386809269162,0.2233518362045288,0.2420842944817469,0.1663924019803369,0.42533440608531237,0.027021606918424368
20,1,draft_selected_set,0.3,2265,679,0.3188750147819519,0.2860703468322754,0.2146690518783542,0.38013380765914917,0.36420041876750997,0.012647716822493467,0.42533440608531237,0.19225493213161826
20,1,random,0.3,2265,679,0.31161412596702576,0.3194429874420166,0.1922739244951712,0.6527053713798523,0.07367499372864315,-0.4508892574245123,0.42533440608531237,0.0
21,0,oracle_full_attention,0.3,1749,524,0.6055107116699219,0.9860638380050659,1.0,1.0,0.0,1.0,0.346921781077981,0.346921781077981
21,0,fusionrag_qk,0.3,1749,524,0.30569764971733093,0.23159459233283997,0.18820861678004536,0.2628716826438904,0.24073926819944755,0.027890301370407704,0.346921781077981,0.0264328857883811
21,0,draft_selected_set,0.3,1749,524,0.3254488706588745,0.16818204522132874,0.18820861678004536,0.3736388385295868,0.37309511137238033,-0.12087734163471087,0.346921781077981,0.15969871915876865
21,0,random,0.3,1749,524,0.2921620011329651,0.19548659026622772,0.15291529152915292,0.6284056305885315,0.07427344704987072,-0.41853737970193905,0.346921781077981,0.0
21,1,oracle_full_attention,0.3,2118,635,0.6383066773414612,0.9924128651618958,1.0,1.0000001192092896,0.0,1.0,0.38428215496242046,0.38428215496242046
21,1,fusionrag_qk,0.3,2118,635,0.38284027576446533,0.3786327540874481,0.27127127127127126,0.2901025414466858,0.22807975498215183,0.2592409814884929,0.38428215496242046,0.026672640349715948
21,1,draft_selected_set,0.3,2118,635,0.4570391774177551,0.38790959119796753,0.3453389830508475,0.48096638917922974,0.3105436809419959,0.07782065726633154,0.38428215496242046,0.17225951747968793
