example_id,chunk_id,method,rate,chunk_len,selected_count
7,3,offline32b_top2_mean_global,0.15,979,73
7,4,offline32b_top2_mean_global,0.15,326,61
7,5,offline32b_top2_mean_global,0.15,875,81
7,6,offline32b_top2_mean_global,0.15,958,75
7,7,offline32b_top2_mean_global,0.15,966,102
7,8,offline32b_top2_mean_global,0.15,74,45
7,9,offline32b_top2_mean_global,0.15,313,235
7,0,offline32b_freq_boundary0p02_global,0.15,1046,202
7,1,offline32b_freq_boundary0p02_global,0.15,331,36
7,2,offline32b_freq_boundary0p02_global,0.15,306,67
7,3,offline32b_freq_boundary0p02_global,0.15,979,67
7,4,offline32b_freq_boundary0p02_global,0.15,326,55
7,5,offline32b_freq_boundary0p02_global,0.15,875,81
7,6,offline32b_freq_boundary0p02_global,0.15,958,96
7,7,offline32b_freq_boundary0p02_global,0.15,966,90
7,8,offline32b_freq_boundary0p02_global,0.15,74,46
7,9,offline32b_freq_boundary0p02_global,0.15,313,186
8,0,offline32b_mean_score_global,0.15,930,85
8,1,offline32b_mean_score_global,0.15,463,80
8,2,offline32b_mean_score_global,0.15,182,47
8,3,offline32b_mean_score_global,0.15,568,42
8,4,offline32b_mean_score_global,0.15,156,29
8,5,offline32b_mean_score_global,0.15,794,101
8,6,offline32b_mean_score_global,0.15,673,82
8,7,offline32b_mean_score_global,0.15,954,125
8,8,offline32b_mean_score_global,0.15,64,44
8,9,offline32b_mean_score_global,0.15,398,142
8,0,offline32b_top2_mean_global,0.15,930,80
8,1,offline32b_top2_mean_global,0.15,463,87
8,2,offline32b_top2_mean_global,0.15,182,47
8,3,offline32b_top2_mean_global,0.15,568,40
8,4,offline32b_top2_mean_global,0.15,156,29
8,5,offline32b_top2_mean_global,0.15,794,96
8,6,offline32b_top2_mean_global,0.15,673,105
8,7,offline32b_top2_mean_global,0.15,954,109
8,8,offline32b_top2_mean_global,0.15,64,40
8,9,offline32b_top2_mean_global,0.15,398,144
8,0,offline32b_freq_boundary0p02_global,0.15,930,78
8,1,offline32b_freq_boundary0p02_global,0.15,463,78
8,2,offline32b_freq_boundary0p02_global,0.15,182,48
8,3,offline32b_freq_boundary0p02_global,0.15,568,43
8,4,offline32b_freq_boundary0p02_global,0.15,156,37
8,5,offline32b_freq_boundary0p02_global,0.15,794,115
8,6,offline32b_freq_boundary0p02_global,0.15,673,67
8,7,offline32b_freq_boundary0p02_global,0.15,954,128
8,8,offline32b_freq_boundary0p02_global,0.15,64,52
8,9,offline32b_freq_boundary0p02_global,0.15,398,131
9,0,offline32b_mean_score_global,0.15,453,182
9,1,offline32b_mean_score_global,0.15,180,45
9,2,offline32b_mean_score_global,0.15,531,81
9,3,offline32b_mean_score_global,0.15,967,86
9,4,offline32b_mean_score_global,0.15,388,89
9,5,offline32b_mean_score_global,0.15,961,96
