example_id,sub_q_idx,method,n_doc_tokens_selected,global_pos_mean,global_pos_p25,global_pos_p50,global_pos_p75,chunk_pos_mean,chunk_pos_p25,chunk_pos_p50,chunk_pos_p75
17,0,docgen_offline10,138,0.467769397954789,0.2619212163096061,0.4485141672425708,0.6199032480995162,0.30430342812276845,0.02456140350877193,0.058823529411764705,0.6350877192982456
17,0,old_offline10,104,0.3637167083089682,0.02073255010366275,0.3289564616447823,0.7546648237733241,0.20931037142370815,0.014035087719298246,0.05263157894736842,0.20175438596491227
17,0,online_draft10,141,0.5565047763286232,0.29094678645473393,0.7546648237733241,0.921907394609537,0.34348190856490707,0.041666666666666664,0.26136363636363635,0.5897435897435898
17,1,docgen_offline10,187,0.4807188034420044,0.25532994923857866,0.4817258883248731,0.7071065989847716,0.34506120703813037,0.02456140350877193,0.09482758620689655,0.6912280701754386
17,1,old_offline10,235,0.5028167188681283,0.16294416243654822,0.5923857868020305,0.7040609137055838,0.27659305424953146,0.027777777777777776,0.10344827586206896,0.3141592920353982
17,1,online_draft10,193,0.4923147734146919,0.10304568527918782,0.4812182741116751,0.932994923857868,0.22596282436517792,0.02564102564102564,0.11403508771929824,0.32456140350877194
18,0,docgen_offline10,99,0.4609594039251834,0.23859315589353614,0.4543726235741445,0.7414448669201521,0.2912331010131704,0.041666666666666664,0.08849557522123894,0.5915492957746479
18,0,old_offline10,45,0.2766370933671314,0.01806083650190114,0.09980988593155894,0.31844106463878324,0.2209971578184233,0.013888888888888888,0.05660377358490566,0.22641509433962265
18,0,online_draft10,102,0.48119361813166334,0.23859315589353614,0.55893536121673,0.8136882129277566,0.14313644425064975,0.025,0.05660377358490566,0.09433962264150944
18,1,docgen_offline10,114,0.4744602984734564,0.19155844155844157,0.4862012987012987,0.713474025974026,0.3352374078830515,0.03488372093023256,0.10714285714285714,0.6527777777777778
18,1,old_offline10,156,0.47874000999001,0.273538961038961,0.5446428571428571,0.599025974025974,0.34151215164439774,0.042105263157894736,0.1702127659574468,0.6
18,1,online_draft10,120,0.5411187770562771,0.273538961038961,0.5202922077922078,0.8928571428571429,0.36591266790177795,0.031578947368421054,0.1276595744680851,0.7872340425531915
19,0,docgen_offline10,99,0.4633886030112445,0.2632075471698113,0.44716981132075473,0.7018867924528301,0.3039380460238543,0.022900763358778626,0.05970149253731343,0.8457446808510638
19,0,old_offline10,130,0.34764150943396227,0.04716981132075472,0.22452830188679246,0.6981132075471698,0.2734627858931907,0.02631578947368421,0.07462686567164178,0.4626865671641791
19,0,online_draft10,103,0.2936526836416926,0.06792452830188679,0.09905660377358491,0.6226415094339622,0.28286762761159895,0.03333333333333333,0.11940298507462686,0.47761194029850745
19,1,docgen_offline10,153,0.4730792793012094,0.22098075729360644,0.4928615766604593,0.6772191185599007,0.3706685861049773,0.024390243902439025,0.07624633431085044,0.9208211143695014
19,1,old_offline10,132,0.5395528845249515,0.21973929236499068,0.5884543761638734,0.8653010552451893,0.3528812392301166,0.017595307917888565,0.056451612903225805,0.9459459459459459
19,1,online_draft10,158,0.5570680998514956,0.08379888268156424,0.6679081315952824,0.9118559900682806,0.4078877623032191,0.06097560975609756,0.16793893129770993,0.8015267175572519
20,0,docgen_offline10,147,0.45742480336227453,0.1723692704970949,0.46610716591349255,0.7391865719819238,0.26780274205473203,0.029411764705882353,0.06521739130434782,0.43388429752066116
